시도명,시군구명,시설명,구분,연락처,소재지지번주소
강원도,홍천군,연봉현대아이파크아파트,306세대이상공동주택,033-432-9685,강원도 홍천군 홍천읍 연봉리 497
강원도,홍천군,신성미소지움아파트,305세대이상공동주택,033-432-9694,강원도 홍천군 홍천읍 갈마곡리 73
강원도,홍천군,㈜새천년관광,"여객,자동차시설",033-432-9930,강원도 홍천군 홍천읍 홍천로 327-1
강원도,홍천군,(유)현대교통,"여객,자동차시설",033-433-0015,강원도 홍천군 홍천읍 희망리 393
강원도,홍천군,(유)현대여행사,"여객,자동차시설",033-433-0015,강원도 홍천군 홍천읍 희망리 393
강원도,홍천군,세영더조은아파트,307세대이상공동주택,033-433-0275,강원도 홍천군 홍천읍 연봉리 496
강원도,홍천군,홍천관광호텔,숙박업(일반),033-433-1221,강원도 홍천군 홍천읍 진리 62-11
강원도,홍천군,청소년수련관,2천제곱미터이상사무실,033-433-1387,강원도 홍천군 홍천읍 갈마곡리 491
강원도,홍천군,풍암어린이집,영유야보육시설,033-433-1393,강원도 홍천군 서석면 풍암리 208-1
강원도,홍천군,마야유치원,영유야보육시설,033-433-1712,강원도 홍천군 홍천읍 희망리 307-10
강원도,홍천군,대한교통㈜,"여객,자동차시설",033-433-1931,강원도 홍천군 홍천읍 희망리 398-2
강원도,홍천군,귀품찬숯불구이전문점(홍천가든),일반음식점,033-433-2825,강원도 홍천군 북방면 하화계리 12-1
강원도,홍천군,너브내유치원,집단급식소,033-433-2963,강원도 홍천군 홍천읍 신장대리 4-10
강원도,홍천군,너브내유치원,영유야보육시설,033-433-2963,강원도 홍천군 홍천읍 신장대리 4-10
강원도,홍천군,내촌초등학교,집단급식소,033-433-3032,강원도 홍천군 내촌면 도관리 443-1
강원도,홍천군,내촌초등학교,학교,033-433-3032,강원도 홍천군 내촌면 도관리 443-1
강원도,홍천군,내촌중학교,학교,033-433-3046,강원도 홍천군 내촌면 도관리 367
강원도,홍천군,강룡사유치원,영유야보육시설,033-433-3127,강원도 홍천군 홍천읍 희망리 307-19
강원도,홍천군,다소,일반음식점,033-433-3600,강원도 홍천군 홍천읍 연봉리 267-1
강원도,홍천군,현대빌딩,2천제곱미터이상사무실,033-433-3882,강원도 홍천군 홍천읍 신장대리 72-5
강원도,홍천군,서석중학교,집단급식소,033-433-4015,강원도 홍천군 서석면 풍암리 269-1
강원도,홍천군,서석고등학교,집단급식소,033-433-4015,강원도 홍천군 서석면 풍암리 269-1
강원도,홍천군,서석초청량분교,학교,033-433-4183,강원도 홍천군 서석면 청량리 481-1
강원도,홍천군,첼시,유흥주점영업,033-433-4660,강원도 홍천군 홍천읍 진리 62-11
강원도,홍천군,서석초등학교,집단급식소,033-433-4947,강원도 홍천군 서석면 풍암리 1
강원도,홍천군,서석초등학교,학교,033-433-4947,강원도 홍천군 서석면 풍암리 194
강원도,홍천군,화계초대룡분교,학교,033-433-5198,강원도 홍천군 북방면 북방리 455-2
강원도,홍천군,주공1차아파트,302세대이상공동주택,033-433-6457,강원도 홍천군 홍천읍 갈마곡리 200
강원도,홍천군,홍천여자중학교,집단급식소,033-433-6883,강원도 홍천군 홍천읍 갈마곡리 28-1
강원도,홍천군,가장맛있는 족발,2천제곱미터이상사무실,033-433-7332,강원도 홍천군 홍천읍 희망리 329-1
강원도,홍천군,듀오웨딩홀 부페,일반음식점,033-433-7600,강원도 홍천군 홍천읍 진리 62-11
강원도,홍천군,홍천관광호텔한식당·중식당,일반음식점,033-433-7600,강원도 홍천군 홍천읍 진리 62-11
강원도,홍천군,알프스모텔,숙박업(일반),033-433-7740,강원도 홍천군 홍천읍 희망리 398-13
강원도,홍천군,킹 모텔,숙박업(일반),033-433-8000,강원도 홍천군 홍천읍 갈마곡리 119-2
강원도,홍천군,금성장여관,숙박업(일반),033-433-8566,강원도 홍천군 홍천읍 신장대리 78-9
강원도,홍천군,(합)귀빈항공여행사,"여객,자동차시설",033-433-8855,강원도 홍천군 홍천읍 희망리 390-3
강원도,홍천군,희망어린이집,영유야보육시설,033-433-9564,강원도 홍천군 홍천읍 희망리 272-3
강원도,홍천군,반곡초등학교,학교,033-434-0003,강원도 홍천군 서면 반곡리 154
강원도,홍천군,한서중학교,학교,033-434-1004,강원도 홍천군 서면 모곡리 897-1
강원도,홍천군,한서초등학교,학교,033-434-1005,강원도 홍천군 서면 모곡리 산94-3
강원도,홍천군,가람리조트,숙박업(일반),033-434-1080,강원도 홍천군 두촌면 철정리 34-5
강원도,홍천군,가람육고집,일반음식점,033-434-1080,강원도 홍천군 두촌면 철정리 32
강원도,홍천군,숲속에 까망돼지,일반음식점,033-434-1414,강원도 홍천군 홍천읍 하오안리 572
강원도,홍천군,홍천문화원,공연장,033-434-2080,강원도 홍천군 홍천읍 신장대리 51-20
강원도,홍천군,홍천군농업기술센터,2천제곱미터이상사무실,033-434-2219,강원도 홍천군 홍천읍 결운리 468
강원도,홍천군,화계초등학교,학교,033-434-2360,강원도 홍천군 북방면 능평리 74-2
강원도,홍천군,금호모텔,숙박업(일반),033-434-2405,강원도 홍천군 홍천읍 신장대리 8-13
강원도,홍천군,백제장모텔,숙박업(일반),033-434-2468,강원도 홍천군 홍천읍 신장대리 43-4
강원도,홍천군,파레스가든,일반음식점,033-434-2505,강원도 홍천군 홍천읍 갈마곡리 500-3
강원도,홍천군,남산초등학교,학교,033-434-2552,강원도 홍천군 홍천읍 연봉리 158-1
강원도,홍천군,모곡초등학교,학교,033-434-2585,강원도 홍천군 서면 모곡리 184-2
강원도,홍천군,홍천중앙시장,"대규모점포,전통시장",033-434-2599,강원도 홍천군 홍천읍 신장대리 5-3
강원도,홍천군,홍천시장,"대규모점포,전통시장",033-434-2689,강원도 홍천군 홍천읍 신장대리 8-130
강원도,홍천군,(주)힐리언스,숙박업(일반),033-434-2772,강원도 홍천군 서면 중방대리 7
강원도,홍천군,홍천우체국,2천제곱미터이상사무실,033-434-2800,강원도 홍천군 홍천읍 신장대리 55-45
강원도,홍천군,은혜부페,일반음식점,033-434-2882,강원도 홍천군 홍천읍 신장대리 79-26
강원도,홍천군,예담숲,일반음식점,033-434-3154,강원도 홍천군 서면 동막리 469-1
강원도,홍천군,홍천어린이집,영유야보육시설,033-434-3234,강원도 홍천군 홍천읍 희망리 344-8
강원도,홍천군,주봉초등학교,학교,033-434-3295,강원도 홍천군 홍천읍 결운리 281
강원도,홍천군,호카다코코,휴게음식점,033-434-3311,강원도 홍천군 두촌면 천현리 735
강원도,홍천군,무궁화어린이집,영유야보육시설,033-434-3553,강원도 홍천군 홍천읍 희망리 109-6
강원도,홍천군,홍천합동장의운송사,"여객,자동차시설",033-434-4055,강원도 홍천군 홍천읍 신장대리 51-19
강원도,홍천군,농협연합장의운송사,"여객,자동차시설",033-434-4055,강원도 홍천군 홍천읍 신장대리 51-19
강원도,홍천군,효제요양병원,병원,033-434-4111,강원도 홍천군 홍천읍 진리 96-23
강원도,홍천군,CAFE OLD TV,일반음식점,033-434-4751,강원도 홍천군 홍천읍 하오안리 75
강원도,홍천군,민스튜디오,2천제곱미터이상사무실,033-434-5031,강원도 홍천군 홍천읍 연봉리 260-3
강원도,홍천군,홍천농업고등학교,집단급식소,033-434-6164,강원도 홍천군 홍천읍 결운리 311
강원도,홍천군,우성유치원,영유야보육시설,033-434-6800,강원도 홍천군 홍천읍 연봉리 288-6
강원도,홍천군,홍천중학교,학교,033-434-7475,강원도 홍천군 홍천읍 희망리 16-2
강원도,홍천군,남산 어린이집,영유야보육시설,033-434-7606,강원도 홍천군 홍천읍 연봉리 177-3
강원도,홍천군,홍천와동장례식장,"여객,자동차시설",033-434-7788,강원도 홍천군 홍천읍 와동리 481-6
강원도,홍천군,한림정,일반음식점,033-434-8300,강원도 홍천군 홍천읍 연봉리 255-14
강원도,홍천군,대명비발디파크1차콘도(오크동),숙박업(생활),033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,대명비발디파크2차콘도(파인동),숙박업(생활),033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,대명메이플휴양콘도,숙박업(생활),033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,대명리조트소노펠리체,숙박업(생활),033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,대명리조트 체리 휴양콘도미니엄(주식회사 대명레저산업),숙박업(생활),033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,아모제푸드(주) 월드스넥(알바트로스),일반음식점,033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,향토음식점,일반음식점,033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,클럽오마쥬,일반음식점,033-434-8311,강원도 홍천군 서면 팔봉리 산125-31
강원도,홍천군,쉐누,일반음식점,033-434-8311,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,대명직원숙소,"기숙사,합숙소",033-434-8311,강원도 홍천군 서면 팔봉리 677
강원도,홍천군,뚜레,일반음식점,033-434-8388,강원도 홍천군 두촌면 철정리 847-2
강원도,홍천군,홍천초등학교,집단급식소,033-434-8677,강원도 홍천군 홍천읍 희망리 313
강원도,홍천군,LK호텔,숙박업(일반),033-434-8800,강원도 홍천군 홍천읍 연봉리 4-40
강원도,홍천군,오안초등학교,학교,033-434-9063,강원도 홍천군 홍천읍 하오안리 597
강원도,홍천군,프린스모텔,숙박업(일반),033-434-9080,강원도 홍천군 홍천읍 상오안리 84-2
강원도,홍천군,화양강휴게소,일반음식점,033-434-9120,강원도 홍천군 두촌면 철정리 978-6
강원도,홍천군,늘푸름홍천한우프라자,일반음식점,033-434-9207,강원도 홍천군 홍천읍 하오안리 204
강원도,홍천군,유진프라자,일반음식점,033-434-9258,강원도 홍천군 서면 중방대리 358-1
강원도,홍천군,리버장여관,숙박업(일반),033-434-9496,강원도 홍천군 서면 모곡리 167-2
강원도,홍천군,사랑어린이집,영유야보육시설,033-434-9678,강원도 홍천군 홍천읍 결운리 299-2
강원도,홍천군,M모텔,숙박업(일반),033-434-9925,강원도 홍천군 홍천읍 상오안리 46-5
강원도,홍천군,강변모텔,숙박업(일반),033-435-0051,강원도 홍천군 홍천읍 진리 16-4
강원도,홍천군,그레이스모텔,숙박업(일반),033-435-0061,강원도 홍천군 북방면 능평리 219
강원도,홍천군,홍천리조텔,숙박업(일반),033-435-0225,강원도 홍천군 서면 굴업리 351-1
강원도,홍천군,썬호텔,숙박업(일반),033-435-0225,강원도 홍천군 서면 굴업리 351-1
강원도,홍천군,하이웨이모텔,숙박업(일반),033-435-0585,강원도 홍천군 홍천읍 하오안리 141-6
강원도,홍천군,연봉현대아파트,300세대이상공동주택,033-435-0886,강원도 홍천군 홍천읍 연봉리 468
강원도,홍천군,율전초등학교,학교,033-435-0902,강원도 홍천군 내면 율전리 1489-5
강원도,홍천군,화양강호텔(주),숙박업(생활),033-435-1000,강원도 홍천군 홍천읍 갈마곡리 23-1
강원도,홍천군,온천원탕모텔,숙박업(일반),033-435-1012,강원도 홍천군 북방면 소매곡리 24-4
강원도,홍천군,kT 홍천점,2천제곱미터이상사무실,033-435-1111,강원도 홍천군 홍천읍 신장대리 55-13
강원도,홍천군,준꼬노래타운,유흥주점영업,033-435-1114,강원도 홍천군 홍천읍 연봉리 260-3
강원도,홍천군,대명비발디파크정상휴게실,일반음식점,033-435-1176,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,W하우스,숙박업(생활),033-435-1500,강원도 홍천군 홍천읍 하오안리 47-11
강원도,홍천군,양지말화로구이,일반음식점,033-4351-555,강원도 홍천군 홍천읍 하오안리 1014
강원도,홍천군,두촌중학교,학교,033-435-2054,강원도 홍천군 두촌면 자은리 568
강원도,홍천군,두촌초등학교,집단급식소,033-435-3095,강원도 홍천군 두촌면 자은리 915
강원도,홍천군,두촌초등학교,학교,033-435-3095,강원도 홍천군 두촌면 자은리 915
강원도,홍천군,구송초등학교,학교,033-435-4057,강원도 홍천군 화촌면 송정리 63-1
강원도,홍천군,브이아이피모텔,숙박업(일반),033-435-4404,강원도 홍천군 북방면 상화계리 122-1
강원도,홍천군,팜파스휴게식당,일반음식점,033-435-4447,강원도 홍천군 두촌면 철정리 437
강원도,홍천군,홍천터미널,"여객,자동차시설",033-435-4497,강원도 홍천군 홍천읍 희망리 393
강원도,홍천군,남산초등학교,집단급식소,033-435-4921,강원도 홍천군 홍천읍 연봉리 158-1
강원도,홍천군,몰디브,숙박업(일반),033-435-5321,강원도 홍천군 서면 모곡리 169-28
강원도,홍천군,속초초좌운분교,학교,033-435-5502,강원도 홍천군 동면 좌운리 922
강원도,홍천군,달꿈호텔,숙박업(일반),033-435-5656,강원도 홍천군 홍천읍 갈마곡리 135
강원도,홍천군,리버파크,숙박업(일반),033-435-5754,강원도 홍천군 화촌면 구성포리 522-8
강원도,홍천군,렉스모텔,숙박업(일반),033-435-5959,강원도 홍천군 홍천읍 연봉리 259-13
강원도,홍천군,파레스모텔,숙박업(일반),033-435-6100,강원도 홍천군 홍천읍 갈마곡리 500-1
강원도,홍천군,동창초등학교,학교,033-435-6240,강원도 홍천군 내촌면 물걸리 646
강원도,홍천군,예사랑어린이집,영유야보육시설,033-435-6312,강원도 홍천군 홍천읍 연봉리 192-1
강원도,홍천군,팔렬중학교,집단급식소,033-435-6322,강원도 홍천군 내촌면 물걸리 252
강원도,홍천군,팔렬중학교,학교,033-435-6322,강원도 홍천군 내촌면 물걸리 252
강원도,홍천군,팔렬고등학교,학교,033-435-6322,강원도 홍천군 내촌면 물걸리 252
강원도,홍천군,홍천고등학교,집단급식소,033-435-6349,강원도 홍천군 홍천읍 희망리 16-2
강원도,홍천군,삼호아파트,304세대이상공동주택,033-435-6390,강원도 홍천군 홍천읍 하오안리 155
강원도,홍천군,서울회관,단란주점,033-435-6621,강원도 홍천군 홍천읍 진리 97-1
강원도,홍천군,주공2차아파트,303세대이상공동주택,033-435-6630,강원도 홍천군 홍천읍 갈마곡리 222
강원도,홍천군,홍천군장애인복지관,집단급식소,033-435-7031,강원도 홍천군 홍천읍 태학리 270-25
강원도,홍천군,홍천군장애인복지관,2천제곱미터이상사무실,033-435-7043,강원도 홍천군 홍천읍 태학리 270-25
강원도,홍천군,엘리제궁전모텔,숙박업(일반),033-435-7055,강원도 홍천군 홍천읍 갈마곡리 502-1
강원도,홍천군,송곡가든,일반음식점,033-435-7060,강원도 홍천군 서면 굴업리 317
강원도,홍천군,석화모텔,숙박업(일반),033-435-7103,강원도 홍천군 홍천읍 진리 97-1
강원도,홍천군,그린모텔,숙박업(일반),033-435-7708,강원도 홍천군 화촌면 구성포리 21-15
강원도,홍천군,청솔아파트,301세대이상공동주택,033-435-7856,강원도 홍천군 홍천읍 연봉리 468-1
강원도,홍천군,궁전모텔,숙박업(일반),033-435-7993,강원도 홍천군 북방면 능평리 218-5
강원도,홍천군,대곡초등학교,학교,033-435-8220,강원도 홍천군 서면 대곡리 550
강원도,홍천군,꿈나무어린이집,영유야보육시설,033-435-8273,강원도 홍천군 홍천읍 상오안리 210-1
강원도,홍천군,첼로모텔,숙박업(일반),033-435-9097,강원도 홍천군 북방면 능평리 233-4
강원도,홍천군,비비큐(BBQ)올리브치킨,일반음식점,033-435-9150,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,코사리,일반음식점,033-435-9153,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,아타바,일반음식점,033-435-9153,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,아모제푸드(주) 아모제카페테리아,집단급식소,033-435-9153,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,아모제푸드(주) 썸머카페테리아,집단급식소,033-435-9153,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,홍천사랑말한우식당,일반음식점,033-435-9292,강원도 홍천군 북방면 상화계리 329-5
강원도,홍천군,(합)뉴매일관광여행사,"여객,자동차시설",033-435-9999,강원도 홍천군 홍천읍 신장대리 49-3
강원도,홍천군,속초초등학교,집단급식소,033-436-0045,강원도 홍천군 동면 속초리 707
강원도,홍천군,속초초등학교,학교,033-436-0045,강원도 홍천군 동면 속초리 707
강원도,홍천군,홍천오드카운티아파트,308세대이상공동주택,033-436-0048,강원도 홍천군 홍천읍 갈마곡리 549
강원도,홍천군,SK네트웍스(주)워커힐샤인데일클럽하우스,일반음식점,033-436-0707,강원도 홍천군 서면 동막리 산 68번지 외 2필지 
강원도,홍천군,홍천농업협동조합(홍천군장례식장),일반음식점,033-436-1919,강원도 홍천군 홍천읍 하오안리 118
강원도,홍천군,홍천군장례식장,2천제곱미터이상사무실,033-436-1919,강원도 홍천군 홍천읍 하오안리 118
강원도,홍천군,홍천밥상/화촌/다리야/레스또란떼-양양방향,일반음식점,033-436-3000,강원도 홍천군 화촌면 군업리 산240-5
강원도,홍천군,홍천군종합사회복지관,집단급식소,033-436-3004,강원도 홍천군 홍천읍 진리 21-1
강원도,홍천군,푸드갤러리(Food Gallery),일반음식점,033-436-3306,강원도 홍천군 홍천읍 하오안리 75
강원도,홍천군,삼생초등학교,학교,033-436-4180,강원도 홍천군 서석면 생곡리 683-1
강원도,홍천군,호텔캐슬,숙박업(일반),033-436-5277,강원도 홍천군 서면 모곡리 374-5
강원도,홍천군,해맑은어린이집,영유야보육시설,033-436-5511,강원도 홍천군 남면 양덕원리 7
강원도,홍천군,속초초월운분교,학교,033-436-6079,강원도 홍천군 동면 월운리 334-4
강원도,홍천군,홍천밥상/화촌/다리야/레스또란떼-서울방향,일반음식점,033-436-9000,강원도 홍천군 화촌면 군업리 산244-4
강원도,홍천군,블루마운틴레스토랑,일반음식점,033-439-1000,강원도 홍천군 두촌면 괘석리 산25
강원도,홍천군,블루마운틴골프장 기숙사,"기숙사,합숙소",033-439-1000,강원도 홍천군 두촌면 괘석리 175-2
강원도,홍천군,홍천고등학교,학교,033-439-3100,강원도 홍천군 홍천읍 희망리 16-2
강원도,홍천군,sk네트웍스(주)워커힐힐드로사이cc(클럽하우스),일반음식점,033-439-3350,강원도 홍천군 남면 화전리 1711
강원도,홍천군,SK네트웍스(주)워커힐힐드로사이CC(스타트하우스),일반음식점,033-439-3351,강원도 홍천군 남면 화전리 1711
강원도,홍천군,양덕중학교,학교,033-439-3600,강원도 홍천군 남면 양덕원리 66
강원도,홍천군,강원생활과학고등학교,학교,033-439-3600,강원도 홍천군 남면 양덕원리 66
강원도,홍천군,강원생활과학고등학교,집단급식소,033-439-3693,강원도 홍천군 남면 양덕원리 66
강원도,홍천군,서석중학교,학교,033-439-3782,강원도 홍천군 서석면 풍암리 269-1
강원도,홍천군,서석고등학교,학교,033-439-3782,강원도 홍천군 서석면 풍암리 269-1
강원도,홍천군,내면중학교,학교,033-439-3908,강원도 홍천군 내면 창촌리 1655-3
강원도,홍천군,내면고등학교,학교,033-439-3908,강원도 홍천군 내면 창촌리 1655-3
강원도,홍천군,동화중학교,학교,033-439-4201,강원도 홍천군 동면 속초리 711
강원도,홍천군,소노빌리지3,숙박업(생활),033-439-4404,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,우신물산(주)비콘힐스G.C점,일반음식점,033-439-5154,강원도 홍천군 홍천읍 장전평리 722-2
강원도,홍천군,마티나,일반음식점,033-439-7123,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,카페씨엘로,일반음식점,033-439-7123,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,더 엘테이스(퓨전식당),일반음식점,033-439-7178,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,동해횟집,일반음식점,033-439-7383,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,프로방스,일반음식점,033-439-7401,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,포시즌,일반음식점,033-439-7436,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,오리엔탈S&카페아모제,일반음식점,033-439-7762,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,(주)대명콘도단체식당,집단급식소,033-439-7763,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,소노빌리지2,숙박업(생활),033-439-7803,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,비발디파크원할머니보쌈,일반음식점,033-4397-892,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,스타트하우스,일반음식점,033-439-8700,강원도 홍천군 서면 팔봉리 산277
강원도,홍천군,포레스타,일반음식점,033-439-8700,강원도 홍천군 서면 팔봉리 산277
강원도,홍천군,소노빌리지1,숙박업(생활),033-439-8711,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,홍천여자고등학교,학교,033-439-8807,강원도 홍천군 홍천읍 희망리 337
강원도,홍천군,클럽모우골프앤라이프스타일클럽하우스,일반음식점,033-439-9122,강원도 홍천군 서면 모곡리 산 184
강원도,홍천군,홍천경찰서,2천제곱미터이상사무실,033-439-9622,강원도 홍천군 홍천읍 태학리 309
강원도,홍천군,홍천농업고등학교,학교,033-493-3582,강원도 홍천군 홍천읍 결운리 311
강원도,홍천군,더 로딘(전문식당),일반음식점,1588-4888,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,더엠브로시아,일반음식점,1588-4888,강원도 홍천군 서면 팔봉리 1290-2
강원도,홍천군,알파카월드,휴게음식점,,강원도 홍천군 화촌면 풍천리 산53-2
강원도,화천군,생태영상센터,사무실,033-245-6230,강원도 화천군 하남면 용암리 1015
강원도,화천군,화천군의회,사무실,033-440-1500,강원도 화천군 화천읍 아리 256-3
강원도,화천군,화천정보산업고,집단급식소,033-440-1630,강원도 화천군 화천읍 하리 76
강원도,화천군,화천정보고,기숙사,033-440-1630,강원도 화천군 화천읍 하리 76
강원도,화천군,화천중고등학교,집단급식소,033-440-1820,강원도 화천군 하남면 위라리 502
강원도,화천군,화천중학교,학교,033-440-1820,강원도 화천군 하남면 위라리 502
강원도,화천군,화천고등학교,학교,033-440-1860,강원도 화천군 하남면 위라리 502
강원도,화천군,화천고교기숙사,기숙사,033-440-1860,강원도 화천군 하남면 위라리 502
강원도,화천군,간동중고등학교,집단급식소,033-440-1902,강원도 화천군 간동면 유촌리 608-1
강원도,화천군,간동중학교,학교,033-440-1902,강원도 화천군 간동면 유촌리 608-1
강원도,화천군,간동고등학교,학교,033-440-1904,강원도 화천군 간동면 유촌리 608-1
강원도,화천군,사내종합문화센터,사무실,033-440-2625,강원도 화천군 사내면 사창리 431
강원도,화천군,화천종합사회복지관,사무실,033-440-2848,강원도 화천군 하남면 위라리 490
강원도,화천군,제2하나원,집단급식소,033-440-3656,강원도 화천군 간동면 간척리 757
강원도,화천군,제2하나원,합숙소,033-440-3656,강원도 화천군 간동면 간척리 757
강원도,화천군,사내중고등학교,집단급식소,033-440-4220,강원도 화천군 사내면 사창리 352-1
강원도,화천군,사내중학교,학교,033-440-4220,강원도 화천군 사내면 사창리 352-1
강원도,화천군,사내고등학교,학교,033-440-4250,강원도 화천군 사내면 사창리 352-1
강원도,화천군,연희모텔,숙박업,033-441-0071,강원도 화천군 화천읍 하리 52-15
강원도,화천군,명성유치원,보육시설,033-441-1002,강원도 화천군 사내면 명월리 329-1
강원도,화천군,사내초등학교(병설),집단급식소,033-441-1180,강원도 화천군 사내면 사창리 363-8
강원도,화천군,사내초등학교(병설),집단급식소,033-441-1180,강원도 화천군 사내면 사창리 363-8
강원도,화천군,사내초등학교,학교,033-441-1180,강원도 화천군 사내면 사창리 363-8
강원도,화천군,사내청소년문화의집,사무실,033-441-1318,강원도 화천군 사내면 사창리 968-2
강원도,화천군,실내초등학교,학교,033-441-1492,강원도 화천군 사내면 명월리 산28-12
강원도,화천군,화천초등학교(논미+병설),집단급식소,033-441-2122,강원도 화천군 화천읍 아리 211-2
강원도,화천군,화천초등학교,학교,033-441-2122,강원도 화천군 화천읍 아리 211-2
강원도,화천군,사회복지법인풍익홈,집단급식소,033-441-2175,강원도 화천군 하남면 위라리 397
강원도,화천군,용암초등학교,학교,033-441-2808,강원도 화천군 하남면 용암리 1048
강원도,화천군,풍산초등학교,학교,033-441-3268,강원도 화천군 화천읍 풍산리 764-5
강원도,화천군,아쿠아틱리조트,숙박업,033-441-3880,강원도 화천군 하남면 원천리 579
강원도,화천군,사내초교 병설유치원,보육시설,033-441-4052,강원도 화천군 사내면 사창리 363-8
강원도,화천군,영남장여관,숙박업,033-441-4211,강원도 화천군 사내면 사창리 454-9
강원도,화천군,하남파랑새어린이집,보육시설,033-441-4241,강원도 화천군 하남면 용암리 1158-2
강원도,화천군,광덕초등학교,학교,033-441-4314,강원도 화천군 사내면 광덕리 329-2
강원도,화천군,귀염둥이어린이집,보육시설,033-441-4529,강원도 화천군 사내면 사창리 365-12
강원도,화천군,늘푸른상리어린이집,보육시설,033-441-4783,강원도 화천군 화천읍 상리 14-2
강원도,화천군,화천학습관,기숙사,033-441-4991,강원도 화천군 하남면 위라리 502
강원도,화천군,상승초등학교,학교,033-441-6206,강원도 화천군 상서면 파포리 291
강원도,화천군,상승초등학교 노동분교,학교,033-441-6209,강원도 화천군 상서면 노동리 504-2
강원도,화천군,데시앙아파트,공동주택,033-441-6493,강원도 화천군 화천읍 상리 14-2
강원도,화천군,봉오초등학교,학교,033-441-7004,강원도 화천군 상서면 봉오리 354
강원도,화천군,상서중학교(상승초+노동),집단급식소,033-441-7060,강원도 화천군 상서면 파포리 291
강원도,화천군,상서중학교,학교,033-441-7060,강원도 화천군 상서면 파포리 291
강원도,화천군,다목초등학교,학교,033-441-7085,강원도 화천군 상서면 다목리 508
강원도,화천군,원천초등학교,학교,033-441-7412,강원도 화천군 하남면 원천리 440
강원도,화천군,백운담,식품접객업,033-441-7607,강원도 화천군 사내면 사창리 456-19
강원도,화천군,삼대막국수소머리국밥,식품접객업,033-441-7608,강원도 화천군 사내면 사창리 423-24
강원도,화천군,베트남참전용사만남의장,사무실,033-441-8002,강원도 화천군 간동면 오음리 108
강원도,화천군,화천열차펜션,숙박업,033-441-8877,강원도 화천군 하남면 위라리 490-2
강원도,화천군,한국수달연구센터,사무실,033-441-9790,강원도 화천군 간동면 방천리 1573
강원도,화천군,원광보은의집,집단급식소,033-441-9940,강원도 화천군 하남면 거례리 14-3
강원도,화천군,예사랑어린이집,보육시설,033-442-0191,강원도 화천군 화천읍 신읍리 612-5
강원도,화천군,둘리어린이집,보육시설,033-442-0301,강원도 화천군 상서면 산양리 420-10
강원도,화천군,사과나무어린이집,보육시설,033-442-0301,강원도 화천군 사내면 사창리 982-4
강원도,화천군,로터스모텔,숙박업,033-442-0414,강원도 화천군 화천읍 하리 38-7
강원도,화천군,사무엘어린이집,보육시설,033-442-0755,강원도 화천군 화천읍 중리 257-18
강원도,화천군,유촌초등학교(오음+병설),집단급식소,033-442-0888,강원도 화천군 간동면 유촌리 640
강원도,화천군,유촌초등학교,학교,033-442-0888,강원도 화천군 간동면 유촌리 604
강원도,화천군,꿈나무어린이집,보육시설,033-442-0922,강원도 화천군 화천읍 중리 193-19
강원도,화천군,오음초등학교,학교,033-442-1014,강원도 화천군 간동면 오음리 248
강원도,화천군,화천군청,사무실,033-442-1211,강원도 화천군 화천읍 아리 239
강원도,화천군,화천한우셀프 구이촌,식품접객업,033-442-1300,강원도 화천군 화천읍 아리 225-5
강원도,화천군,농어촌버스(산천어운수),시내버스,033-442-2092,강원도 화천군 화천읍 하리 50-7
강원도,화천군,화천경찰서,사무실,033-442-2123,강원도 화천군 화천읍 아리 241
강원도,화천군,문화예술관리사무소,공연장,033-442-2125,강원도 화천군 화천읍 하리 84-1
강원도,화천군,덕성파크,숙박업,033-442-2204,강원도 화천군 화천읍 하리 38-10
강원도,화천군,J모텔,숙박업,033-442-2281,강원도 화천군 화천읍 하리 51-28
