amenity,shop,name,name:ko,addr:full,phone,brand,cuisine
restaurant,,빅스커피,빅스커피,"광주광역시 북구 용봉로 77 (용봉동, 학생생활관 1층)",,,
restaurant,,힐링봄,힐링봄,"광주광역시 북구 용산마을길 145 (용전동, 1층)",,,
restaurant,,벌크커피(오치점),벌크커피(오치점),"광주광역시 북구 설죽로 333 (매곡동, 1층)",,,
restaurant,,벌크커피전철우사거리점,벌크커피전철우사거리점,"광주광역시 북구 용봉택지로 94 (용봉동,(1,2층))",062-514-6232,,
restaurant,,배스킨라빈스광주용봉점,배스킨라빈스광주용봉점,"광주광역시 북구 용봉택지로 94 (용봉동, 1층)",062-531-7731,,
restaurant,,석봉토스트&커피,석봉토스트&커피,"광주광역시 북구 설죽로 335 (매곡동, 1층)",,,
restaurant,,꼬케키,꼬케키,"광주광역시 북구 설죽로214번길 115, 1층 (용봉동)",,,
restaurant,,엘레나플라워케이크(Ellena flower cake),엘레나플라워케이크(Ellena flower cake),"광주광역시 북구 설죽로214번길 86 (용봉동, 2층)",,,
,convenience,미니스톱양산타운점,미니스톱양산타운점,"광주광역시 북구 임방울대로1041번길 12 (용두동,(1층))",,미니스톱,
restaurant,,또아식빵전대점,또아식빵전대점,"광주광역시 북구 우치로 104-3 (용봉동,(1층))",062-572-2767,,
,convenience,GS25일곡사랑점,GS25일곡사랑점,"광주광역시 북구 설죽로 535-1 (일곡동, 상가동 1층, 107 108호)",,GS29,
,convenience,세븐일레븐광주용봉대박점,세븐일레븐광주용봉대박점,"광주광역시 북구 저불로 51 (용봉동, 1층)",,세븐일레븐,
,convenience,세븐일레븐삼각원룸점,세븐일레븐삼각원룸점,"광주광역시 북구 설죽로471번길 83 (삼각동, 1층)",062-573-3711,세븐일레븐,
,convenience,GS25운암벽산점,GS25운암벽산점,"광주광역시 북구 황계로 9 (운암동, 1층)",062-513-6856,GS30,
restaurant,,할리스커피광주일곡점,할리스커피광주일곡점,"광주광역시 북구 송해로 81 (일곡동, 1층일부,2층,3층)",,,
,convenience,GS25양산점,GS25양산점,"광주광역시 북구 하서로 421 (용두동, 1층, 104호)",062-572-8115,GS31,
restaurant,,카페판타지아,카페판타지아,"광주광역시 북구 설죽로 413 (삼각동, 1층)",,,
restaurant,,신전떡볶이(운암점),신전떡볶이(운암점),"광주광역시 북구 서강로 62 (운암동, 1층)",,,
restaurant,,에쏠로지비엔날레점,에쏠로지비엔날레점,"광주광역시 북구 비엔날레로 116 (용봉동, 1층)",,,
restaurant,,알로하(ALOHA),알로하(ALOHA),"광주광역시 북구 설죽로471번길 82-10 (삼각동, 1층)",,,
restaurant,,벌크커피(용봉점),벌크커피(용봉점),"광주광역시 북구 비엔날레로 107 (용봉동, 106동 상가 1층 4호)",,,
restaurant,,그루밍마벨,그루밍마벨,"광주광역시 북구 하서로483번길 2 (본촌동, 4층 404호)",,,
,convenience,CU오치타운점,CU오치타운점,"광주광역시 북구 서하로245번길 42 (오치동, 1층)",,CU,
restaurant,,벌크커피첨단2지구점,벌크커피첨단2지구점,"광주광역시 북구 첨단연신로107번길 7 (신용동, 1층104호)",,,
,convenience,CU광주두암점,CU광주두암점,"광주광역시 북구 면앙로 177 (두암동, 1층)",,CU,
restaurant,,커피U(커피유),커피U(커피유),"광주광역시 북구 동문대로 152 (두암동, 1층)",,,
restaurant,,카페수,카페수,"광주광역시 북구 중문로10번길 36 (우산동, 1층)",,,
,convenience,gs25,gs25,"광주광역시 북구 군왕로 17 (풍향동, 상가동 1층 101호)",,GS32,
restaurant,,이스퀘어PC방,이스퀘어PC방,"광주광역시 북구 군왕로 46 (두암동, 기산로얄상가 2층 202호)",,,
restaurant,,이스퀘어PC방,이스퀘어PC방,"광주광역시 북구 설죽로 499 (일곡동, 서영빌딩 3층)",,,
restaurant,,아지트PC,아지트PC,"광주광역시 북구 양산택지로 52 (양산동, 2층)",,,
restaurant,,명랑핫도그말바우점,명랑핫도그말바우점,"광주광역시 북구 서방로 89 (우산동, 빌리오네빌딩 1층 102호)",,,
restaurant,,스타피시방,스타피시방,"광주광역시 북구 자미로 61 (신안동, 2층)",,,
restaurant,,아일랜드PC방,아일랜드PC방,"광주광역시 북구 동운로 234 (운암동, 2층)",,,
restaurant,,위드PC존,위드PC존,"광주광역시 북구 서하로 124 (용봉동, 상가동 지하1층 101호,102호,103호)",,,
restaurant,,꽃다방,꽃다방,"광주광역시 북구 용봉택지로 54 (용봉동,(1층))",,,
,convenience,gs25광주비엔날레점,gs25광주비엔날레점,"광주광역시 북구 비엔날레로 116 (용봉동, 1층)",,GS33,
restaurant,,엘리시아,엘리시아,"광주광역시 북구 설죽로389번길 71, 3층 (삼각동)",,,
restaurant,,바른꼬마김밥,바른꼬마김밥,"광주광역시 북구 하백로6번길 12 (매곡동, 상가동 1층 102호)",062-572-6677,,
restaurant,,라스또리아까페,라스또리아까페,"광주광역시 북구 무등로 141 (신안동, 1층)",,,
restaurant,,팬도로시G&R허브점,팬도로시G&R허브점,"광주광역시 북구 용봉로 77 (용봉동, G&RHub 1층)",062-515-1150,,
restaurant,,바리솔,바리솔,"광주광역시 북구 제봉로 251 (북동, 1층)",,,
restaurant,,게임큐브PC방,게임큐브PC방,"광주광역시 북구 대자로 65, 2층 (운암동)",,,
restaurant,,반하리,반하리,"광주광역시 북구 운용로 9-1 (운암동, 1층)",,,
restaurant,,홈플러스(주),홈플러스(주),"광주광역시 북구 동문대로 200, 지하1층 (두암동)",062-250-8120,,
restaurant,,씨유중흥타운점,씨유중흥타운점,"광주광역시 북구 우치로27번길 11, 1층 (중흥동)",,,
restaurant,,이디야,이디야,"광주광역시 북구 하서로 499 (본촌동, 1층)",,,
restaurant,,마마스(MAMAS),마마스(MAMAS),"광주광역시 북구 용봉로 77 (용봉동, 학생생활관 1층)",062-460-5008,,
restaurant,,메르시커피,메르시커피,"광주광역시 북구 필문대로 95, 1층 (풍향동)",,,
restaurant,,리틀펀트,리틀펀트,"광주광역시 북구 설죽로 517-5 (일곡동, 3층)",,,
restaurant,,돌담길,돌담길,"광주광역시 북구 하서로 52, 1층 (운암동)",,,
restaurant,,투썸플레이스광주매곡점,투썸플레이스광주매곡점,"광주광역시 북구 하백로6번길 12, 1층 101,148,149호 (매곡동, 대광로제비앙)",062-571-3334,,
restaurant,,영길리,영길리,"광주광역시 북구 서양로 11, 1층 (신안동)",,,
restaurant,,스포트라이트커피,스포트라이트커피,"광주광역시 북구 금호로 73, 1층 (운암동)",062-945-5540,,
restaurant,,썬플라워,썬플라워,"광주광역시 북구 양산택지로 98, 1층 (본촌동)",,,
restaurant,,롯데리아신용점,롯데리아신용점,"광주광역시 북구 첨단연신로91번길 6, 1층 (신용동, 105호, 106호, 107호)",062-573-1762,,
restaurant,,썬베이커리카페,썬베이커리카페,"광주광역시 북구 매곡로 36-4, 2층 (매곡동)",,,
restaurant,,마가의다락방,마가의다락방,"광주광역시 북구 용봉로 1-1 (용봉동, 1층)",,,
restaurant,,청자다방(전대정문점),청자다방(전대정문점),"광주광역시 북구 자미로 55, 1층 (신안동)",062-513-3198,,
restaurant,,인터아이PC방,인터아이PC방,"광주광역시 북구 북문대로247번길 12-2 (동림동, 2층)",,,
restaurant,,어바웃더빈,어바웃더빈,"광주광역시 북구 송해로58번길 7-1, 1층 (일곡동)",062-446-0552,,
restaurant,,폭스짐,폭스짐,"광주광역시 북구 비엔날레로 108, 폭스짐내 4층 (용봉동)",,,
restaurant,,피자스쿨(경신여고사거리점),피자스쿨(경신여고사거리점),"광주광역시 북구 서암대로 43 (운암동,(1층))",062-511-8844,,pizza
restaurant,,이마트24신용점,이마트24신용점,"광주광역시 북구 첨단연신로108번길 22, 1층 106호 (신용동)",,,
restaurant,,신전떡볶이일곡점,신전떡볶이일곡점,"광주광역시 북구 설죽로 505-4 (일곡동, 1층)",062-575-4568,,
,convenience,gs25오치주공점,gs25오치주공점,"광주광역시 북구 서하로194번길 3 (오치동, 1층)",,GS34,
restaurant,,카페그란데전대상대점,카페그란데전대상대점,"광주광역시 북구 설죽로214번길 104 (용봉동, 1층)",,,
restaurant,,이삭토스트,이삭토스트,"광주광역시 북구 용봉택지로 39, 1층 110호 (용봉동)",,,
restaurant,,빈스커피,빈스커피,"광주광역시 북구 자라봉로 33-1, 상가동 1층 1-1호 (양산동)",062-575-2034,,
restaurant,,과학관카페,과학관카페,"광주광역시 북구 첨단과기로 235 (오룡동, 1층 )",062-960-6162,,
restaurant,,청자다방,청자다방,"광주광역시 북구 서방로 126 (두암동, 1층)",,,
,convenience,cu삼각타운점,cu삼각타운점,"광주광역시 북구 설죽로389번길 71, 2층 (삼각동)",,CU,
restaurant,,디케,디케,"광주광역시 북구 용봉로 77, 184호 (용봉동, 법학전문대학원)",062-530-0057,,
restaurant,,투썸플레이스광주운암점,투썸플레이스광주운암점,"광주광역시 북구 대자실로 30, 1층 (운암동)",,,
restaurant,,커피엘(coffee L),커피엘(coffee L),"광주광역시 북구 무등로180번길 7, 1층 (신안동)",,,
restaurant,,롯데리아광주패밀리랜드(특설),롯데리아광주패밀리랜드(특설),"광주광역시 북구 우치로 677 (생용동, 1층)",062-365-5949,,
restaurant,,쌀꽃나무,쌀꽃나무,"광주광역시 북구 용주로 10, 광주찬양교회 1층 (용봉동)",,,
restaurant,,커피볶는정가네,커피볶는정가네,"광주광역시 북구 대자로 87, 1층 마-10호 (운암동)",062-511-0253,,
restaurant,,라디오카페,라디오카페,"광주광역시 북구 자미로66번길 15, 1층 (신안동)",062-531-0100,,
restaurant,,몽블랑pc카페,몽블랑pc카페,"광주광역시 북구 설죽로202번길 74, 1층 (용봉동)",,,
restaurant,,투썸플레이스용봉CGV점,투썸플레이스용봉CGV점,"광주광역시 북구 문화소통로 170, 하미스포렉스 1층 115,117호 (용봉동)",062-262-3375,,
restaurant,,커피나무,커피나무,"광주광역시 북구 무등로 238 (중흥동, 지상1층일부,지하1층전체 )",,,
restaurant,,바운드,바운드,"광주광역시 북구 설죽로202번길 66 (용봉동, 1층)",,,
restaurant,,할리스커피,할리스커피,"광주광역시 북구 서하로 373 (문흥동,(1층))",062-265-4931,,
restaurant,,손끝에서만발하다,손끝에서만발하다,"광주광역시 북구 중흥로83번길 6, 1층층 (신안동)",,,
restaurant,,다모아문구휴게점,다모아문구휴게점,"광주광역시 북구 천지인로115번길 22, 우미아파트 상가동 1층 108호 (오치동)",,,
,convenience,세븐일레븐광주북부소방서점,세븐일레븐광주북부소방서점,"광주광역시 북구 서하로 287, 1층 (오치동)",062-266-6199,세븐일레븐,
restaurant,,헨리커피(Henry coffee),헨리커피(Henry coffee),"광주광역시 북구 우치로 251, 1층 (오치동)",,,
restaurant,,피자스쿨,피자스쿨,"광주광역시 북구 양일로 61, 상가동 104호 (연제동, 현대아파트)",,,pizza
restaurant,,리얼커피전대점,리얼커피전대점,"광주광역시 북구 서방로 11 (중흥동, 1층)",,,
restaurant,,카페꽃봉,카페꽃봉,"광주광역시 북구 일곡로 100-1, 현대아파트 상가동 1층 106호 (일곡동)",,,
restaurant,,단하나케이크만들기,단하나케이크만들기,"광주광역시 북구 우치로 114, 2층 (용봉동)",062-526-9800,,
restaurant,,마실뜨락,마실뜨락,"광주광역시 북구 하서로 343, 1층 (양산동)",062-571-9940,,
restaurant,,초연다방,초연다방,"광주광역시 북구 동문대로 97 (우산동,지하1층)",,,
restaurant,,커피예담,커피예담,"광주광역시 북구 서방로 3 (중흥동,(1층))",,,
restaurant,,비에뜨반미매곡점,비에뜨반미매곡점,"광주광역시 북구 하백로6번길 12, 상가동 1층 121호 (매곡동, 대광로제비앙)",062-416-9700,,
restaurant,,조이(Joy)카페,조이(Joy)카페,"광주광역시 북구 북문대로 7, 1층 (운암동)",,,
restaurant,,복덕빵커피,복덕빵커피,"광주광역시 북구 양산택지로34번길 5, 1층 (양산동)",,,
restaurant,,투빅,투빅,"광주광역시 북구 경양로 138, 2동 1층 (유동)",,,
restaurant,,에쏠로지동광주점,에쏠로지동광주점,"광주광역시 북구 동문대로 102 (두암동, 1층)",062-265-3560,,
restaurant,,케이쿠주세요,케이쿠주세요,"광주광역시 북구 반룡로 42, 1층 (용봉동)",,,
restaurant,,THEXPC,THEXPC,"광주광역시 북구 용봉택지로 39, 2층 201호 (용봉동)",,,
restaurant,,봄날의커피,봄날의커피,"광주광역시 북구 독립로237번길 2, 1층 (누문동)",,,
restaurant,,(주)이마트24광주동림점,(주)이마트24광주동림점,"광주광역시 북구 유림로160번길 6 (동림동, 1층)",,,
restaurant,,"나도,커피","나도,커피","광주광역시 북구 서암대로 188, 1층 (신안동)",,,
restaurant,,와디커피&공방,와디커피&공방,"광주광역시 북구 대천로 159, 1층 (문흥동)",062-269-0342,,
restaurant,,아이콘(ICON)PC,아이콘(ICON)PC,"광주광역시 북구 우치로110번길 9, 지하1층 (용봉동)",,,
,convenience,GS25신안대로점,GS25신안대로점,"광주광역시 북구 서암대로 104, 1층 (신안동)",062-515-4878,GS35,
restaurant,,커피앤라이브러리(Coffee and Library),커피앤라이브러리(Coffee and Library),"광주광역시 북구 양산로 55, 3층 (양산동)",062-574-0102,,
restaurant,,던킨도너츠광주각화점,던킨도너츠광주각화점,"광주광역시 북구 동문대로 255 (문흥동,(1층))",062-252-2345,,
restaurant,,푸드타임,푸드타임,광주광역시 북구 우치로 677 (생용동),,,
,convenience,GS25전대메가박스,GS25전대메가박스,"광주광역시 북구 우치로 60, 1층 101호 (중흥동)",062-511-1162,GS36,
restaurant,,할리스커피상대점,할리스커피상대점,"광주광역시 북구 설죽로202번길 68, 1,2층 (용봉동)",,,
,convenience,GS25본촌타운점,GS25본촌타운점,"광주광역시 북구 본촌택지로29번길 29, 1층 (본촌동)",,GS37,
restaurant,,로티보이,로티보이,"광주광역시 북구 금남로 136 (누문동, 1층)",062-513-2744,,
restaurant,,107호커피,107호커피,"광주광역시 북구 중가로3번길 25 (임동, 국제미소래 107호)",,,
restaurant,,청자다방,청자다방,"광주광역시 북구 북문대로 153, 1층 (운암동)",,,
restaurant,,미니일곡중앙점,미니일곡중앙점,광주광역시 북구 송해로 84 (일곡동),062-572-6114,,
,convenience,미니스톱용봉지구점,미니스톱용봉지구점,광주광역시 북구 저불로 33 (용봉동),,미니스톱,
restaurant,,플로라,플로라,"광주광역시 북구 우치로 26, 1층 (중흥동)",062-524-2234,,
restaurant,,떡하니,떡하니,"광주광역시 북구 매곡로69번길 22-1, 상가동 1층 101호 (매곡동, 매곡동 부림아파트)",,,
restaurant,,1123카페로,1123카페로,"광주광역시 북구 운용로 13, 1층 (운암동)",,,
restaurant,,진심을담다,진심을담다,"광주광역시 북구 첨단과기로208번길 17-17, 1층 105호 (오룡동)",,,
restaurant,,비에뜨반미문흥점,비에뜨반미문흥점,"광주광역시 북구 문산로 30-1, 상가동 1층 6호 (문흥동)",,,
,convenience,코리아세븐첨단테크노파크점,코리아세븐첨단테크노파크점,"광주광역시 북구 첨단벤처로108번길 39, 1층 (월출동)",,세븐일레븐,
restaurant,,까페에쏠로지첨단2지구점,까페에쏠로지첨단2지구점,"광주광역시 북구 첨단연신로 97, 1층 104호 (신용동)",,,
restaurant,,커피베이신안점,커피베이신안점,"광주광역시 북구 태봉로 71, 1층 (신안동)",,,
restaurant,,주식회사서라에프엔비,주식회사서라에프엔비,"광주광역시 북구 설죽로 142, 2층 (용봉동)",,,
restaurant,,초록다방,초록다방,"광주광역시 북구 동문대로 114 (두암동, 지하1층)",,,
restaurant,,엔젤PC,엔젤PC,"광주광역시 북구 서암대로 39 (운암동, 4층)",,,
restaurant,,금강사우나,금강사우나,"광주광역시 북구 문산로 30-1, 중흥아파트 지하1층 1호 (문흥동)",,,
restaurant,,문흥맥반석사우나,문흥맥반석사우나,"광주광역시 북구 문산로 43-7, 2층 (문흥동)",,,
restaurant,,드반트커피,드반트커피,"광주광역시 북구 우치로110번길 9, 1,2층 (용봉동)",,,
restaurant,,청자다방삼각점,청자다방삼각점,"광주광역시 북구 설죽로 416, 상가동 1층 106호 (삼각동, 삼각동 골드클래스)",,,
restaurant,,아이컨츄리pc zone,아이컨츄리pc zone,"광주광역시 북구 동문대로 189, 2층 (두암동)",,,
restaurant,,헬로밀가루본사,헬로밀가루본사,"광주광역시 북구 첨단연신로 261, 3층 301호 (신용동)",,,
restaurant,,이디야,이디야,"광주광역시 북구 서암대로 315, 지오빌딩 1층 (우산동)",,,
restaurant,,레스트(rest),레스트(rest),"광주광역시 북구 각화대로39번길 6, 1층 (각화동)",,,
restaurant,,바느질카페프란,바느질카페프란,"광주광역시 북구 설죽로471번길 55, 2층 (삼각동)",,,
restaurant,,쥬씨전남대점,쥬씨전남대점,"광주광역시 북구 우치로100번길 9 (용봉동, 1층)",,,
restaurant,,이디야커피광주운암중앙점,이디야커피광주운암중앙점,"광주광역시 북구 북문대로 167, 1층 (운암동)",,,
restaurant,,버거킹첨단2지구점,버거킹첨단2지구점,"광주광역시 북구 첨단연신로91번길 10 (신용동, 1층 101,102,103,104호)",062-574-2457,,
,convenience,CU전대예대점,CU전대예대점,"광주광역시 북구 용주로30번길 64 (용봉동, 1층)",,CU,
restaurant,,문화공간Tea and History,문화공간Tea and History,"광주광역시 북구 두방길 14, 1층 (풍향동)",,,
restaurant,,뷔에르(VERE),뷔에르(VERE),"광주광역시 북구 무등로39번길 12, 1층 (운암동)",,,
,convenience,미니스톱광주오치점,미니스톱광주오치점,"광주광역시 북구 설죽로 324-11, 1층 (오치동)",,미니스톱,
restaurant,,광주북구일터지역자활센터(커피마루(우산점)),광주북구일터지역자활센터(커피마루(우산점)),"광주광역시 북구 면앙로 77, 1층 102호 (우산동)",,,
restaurant,,광주북구희망지역자활센터(THE뽀끼),광주북구희망지역자활센터(THE뽀끼),"광주광역시 북구 용주로30번길 7, 1층 (용봉동)",,,
restaurant,,스위티움(주),스위티움(주),"광주광역시 북구 용봉로 77, 전남대학교 1층층 (용봉동)",,,
restaurant,,벌크커피삼각점,벌크커피삼각점,"광주광역시 북구 안산로 70, 1층 (오치동)",,,
restaurant,,소나무pc방,소나무pc방,"광주광역시 북구 호동로 70, 2층 (문흥동)",,,
restaurant,,리틀빅,리틀빅,"광주광역시 북구 하백로6번길 12, 상가동 B102호 (매곡동, 대광로제비앙)",,,
restaurant,,라미니따(Laminita),라미니따(Laminita),"광주광역시 북구 경열로 235, 2층 (유동)",,,
,convenience,미니스톱용봉점,미니스톱용봉점,광주광역시 북구 우치로 80 (용봉동),062-269-2802,미니스톱,
restaurant,,비엔뜨반미전대후문점,비엔뜨반미전대후문점,"광주광역시 북구 우치로90번길 7-4, 1층 (용봉동)",,,
restaurant,,한솥도시락광주운암경신점,한솥도시락광주운암경신점,"광주광역시 북구 서암대로 36 (운암동, 1층)",,,
restaurant,,모리사코,모리사코,"광주광역시 북구 용봉로28번길 2, 1층 (신안동)",,,
restaurant,,비원(B one)휴게음식점,비원(B one)휴게음식점,"광주광역시 북구 군왕로 46, 2층 206호 (두암동, 기산로얄타운)",,,
restaurant,,카페카르디아,카페카르디아,"광주광역시 북구 금재로36번길 67 (북동, 1층 )",,,
restaurant,,카페루바니,카페루바니,"광주광역시 북구 우치로383번길 5, 1층 (삼각동)",,,
restaurant,,벌크커피동림푸른마을점,벌크커피동림푸른마을점,"광주광역시 북구 북문대로242번길 9, 1층 (동림동)",,,
restaurant,,미쓰당,미쓰당,"광주광역시 북구 군왕로 36, 1층 (풍향동)",,,
restaurant,,콩툰첨단2지구점,콩툰첨단2지구점,"광주광역시 북구 첨단연신로91번길 30, 2층 201호 (신용동)",,,
,convenience,GS25광주서방점,GS25광주서방점,"광주광역시 북구 동문대로 20, 1층 (풍향동)",,GS38,
restaurant,,카페빈센트,카페빈센트,"광주광역시 북구 두방길 85, 1층 (두암동)",,,
restaurant,,이디야,이디야,"광주광역시 북구 서방로9번길 26 (중흥동, 1층)",062-268-3339,,
restaurant,,위드유(with you),위드유(with you),"광주광역시 북구 설죽로 516, 1층 (일곡동)",,,
restaurant,,비에뜨반미양산점,비에뜨반미양산점,"광주광역시 북구 양산로 2, 1층 (양산동)",062-714-1202,,
restaurant,,테디(Tedee),테디(Tedee),"광주광역시 북구 금호로 53, 1층 (운암동)",,,
restaurant,,아이센스리그pc방운암점,아이센스리그pc방운암점,"광주광역시 북구 동운로213번길 31, 1층 (운암동)",,,
restaurant,,커피생각,커피생각,"광주광역시 북구 일곡마을로 25, 1층 (일곡동)",,,
restaurant,,피자스쿨양산점,피자스쿨양산점,"광주광역시 북구 양산로 40 (양산동,(지상1층))",,,pizza
restaurant,,청자다방,청자다방,"광주광역시 북구 면앙로 52, 1층 (문흥동)",,,
restaurant,,종가집할머니맛집,종가집할머니맛집,"광주광역시 북구 면앙로 3-4, 지하1층 (용봉동)",,,
restaurant,,카페에쏠로지풍향점,카페에쏠로지풍향점,"광주광역시 북구 군왕로 4, 1층 (풍향동)",,,
restaurant,,더블리커피,더블리커피,"광주광역시 북구 우치로 98 (용봉동, 1층 2호)",,,
restaurant,,벌크커피자연마을점,벌크커피자연마을점,"광주광역시 북구 일곡택지로 93, 1층 (일곡동)",,,pizza
restaurant,,올라(HOLA),올라(HOLA),"광주광역시 북구 평교로 25, 1층 (문흥동)",,,
restaurant,,소소한하루,소소한하루,"광주광역시 북구 면앙로165번길 100-2, 1층 (각화동)",,,
restaurant,,명랑시대(일곡점),명랑시대(일곡점),"광주광역시 북구 설죽로 503 (일곡동, 1층 105호)",,,
restaurant,,온다방,온다방,"광주광역시 북구 설죽로 299, 1층 (용봉동, 101호)",062-575-6514,,
restaurant,,카페드롭탑광주첨단2지구점,카페드롭탑광주첨단2지구점,"광주광역시 북구 첨단연신로108번길 120, 1층 (신용동)",,,
restaurant,,지에스이십오삼각탑클래스점,지에스이십오삼각탑클래스점,"광주광역시 북구 설죽로 416, 상가2동 1층 102호 (삼각동, 삼각동 골드클래스)",,,
,convenience,미니스톱광주신흥점,미니스톱광주신흥점,"광주광역시 북구 신흥로 32, 1층 (중흥동)",,미니스톱,
restaurant,,베니pcplace,베니pcplace,"광주광역시 북구 우치로100번길 24, 3층 (용봉동)",,,
restaurant,,그라찌에(Grazie),그라찌에(Grazie),"광주광역시 북구 용봉로 33, 1층 (용봉동, 전남대학교치과병원)",02-338-9620,,
restaurant,,위치커피신안점,위치커피신안점,"광주광역시 북구 무등로202번길 1 (신안동, 1층)",,,
restaurant,,만화나라,만화나라,"광주광역시 북구 서암대로 39, 3층 (운암동)",,,
,convenience,gs25동림푸른마을점,gs25동림푸른마을점,"광주광역시 북구 북문대로242번길 43, 동림푸른마을주공3단지아파트 1층 (동림동)",,GS39,
restaurant,,카페D(CAFED),카페D(CAFED),"광주광역시 북구 동문대로 50, 1층 (두암동)",,,
restaurant,,이디야(전남대정문점),이디야(전남대정문점),"광주광역시 북구 용봉로 80, 1층 (신안동)",062-511-5050,,
restaurant,,만화타운,만화타운,"광주광역시 북구 우치로90번길 8-5, 지하1층 (용봉동)",,,
restaurant,,블루포트서영대점,블루포트서영대점,"광주광역시 북구 서강로 1, 4층 (운암동)",,,
restaurant,,더브로(THE BRO),더브로(THE BRO),"광주광역시 북구 중문로9번길 71, 1층 (중흥동)",,,
restaurant,,런닝맨PCCAFE,런닝맨PCCAFE,"광주광역시 북구 서양로 139, 3층 (우산동)",,,
restaurant,,누뷜(nousvile),누뷜(nousvile),"광주광역시 북구 임방울대로1042번길 17, 지하1층 108,109호 (용두동, 첨단 용두 산이고운)",,,
,convenience,세븐일레븐오치우성점,세븐일레븐오치우성점,"광주광역시 북구 설죽로348번길 12, 1층 (오치동)",062-265-4211,세븐일레븐,
restaurant,,롯데리아전대점,롯데리아전대점,"광주광역시 북구 우치로 112, 1층 (용봉동)",062-268-3388,,
restaurant,,버킹검,버킹검,"광주광역시 북구 버들로 24-7, 1층 (중흥동)",,,
restaurant,,정가왕만두,정가왕만두,"광주광역시 북구 문산로 60, 104동 1층 12호 (문흥동)",,,
restaurant,,지에스25연제골드점,지에스25연제골드점,"광주광역시 북구 양산제로 95, 1층 103,104호 (연제동, 광주 연제 골드클래스)",,,
,convenience,세븐일레븐두암2호점,세븐일레븐두암2호점,광주광역시 북구 면앙로 153-1 (두암동),062-269-6210,세븐일레븐,
restaurant,,지에스25각화행복점,지에스25각화행복점,"광주광역시 북구 군왕로 295, 지하1층 102,103호 (각화동, 힐스테이트 각화)",,,
restaurant,,팔공티,팔공티,"광주광역시 북구 서하로 365, 1층 (문흥동)",,,
restaurant,,더리터양산점,더리터양산점,"광주광역시 북구 양산택지로 82, 1층 (본촌동)",,,
restaurant,,별빛다방,별빛다방,"광주광역시 북구 중가로51번길 29-4, 1층 (유동)",,,
restaurant,,커피마루,커피마루,"광주광역시 북구 대자로 64 (운암동, 1층 )",062-512-6237,,
,convenience,세븐일레븐광주유동스타점,세븐일레븐광주유동스타점,"광주광역시 북구 중가로 54, 1층 (유동)",,세븐일레븐,
restaurant,,아시시(ASSISI),아시시(ASSISI),"광주광역시 북구 상촌로 8, 1층 (양산동)",,,
restaurant,,청자다방두암점,청자다방두암점,광주광역시 북구 삼정로 120 (두암동),,,
restaurant,,커피나무,커피나무,"광주광역시 북구 임방울대로1042번길 14-6 (용두동, 1층)",,,
restaurant,,천모쌀피자,천모쌀피자,"광주광역시 북구 서방로 42, 1층 (중흥동)",,,pizza
restaurant,,커피마루,커피마루,"광주광역시 북구 무등로218번길 55 (신안동,(1층))",062-524-0877,,
restaurant,,청솔다방,청솔다방,"광주광역시 북구 하서로339번길 10, 2층 (양산동)",,,
restaurant,,호땅,호땅,"광주광역시 북구 우치로 177-1, 용봉동 대신아파트 상가동 1층 104호 (용봉동)",,,
restaurant,,만땅PC카페,만땅PC카페,"광주광역시 북구 동문대로 16-2 (풍향동, 2층)",,,
restaurant,,동네커피,동네커피,"광주광역시 북구 면앙로165번길 38 (두암동, 1층)",,,
restaurant,,블랙빈,블랙빈,"광주광역시 북구 북문대로 42, 현대빌딩 1층 (운암동)",,,
restaurant,,탠저린,탠저린,"광주광역시 북구 설죽로214번길 74 (용봉동,(1층))",062-512-3235,,
restaurant,,강카롱,강카롱,"광주광역시 북구 중문로9번길 71 (중흥동, 1층)",,,
restaurant,,자매떡볶이,자매떡볶이,"광주광역시 북구 반룡로41번길 18, 1층 (용봉동)",,,
restaurant,,카페52(KAFE52),카페52(KAFE52),"광주광역시 북구 설죽로 402, 2층 (삼각동)",,,
restaurant,,용전카페,용전카페,"광주광역시 북구 우치로 822, 1층 (용전동)",,,
restaurant,,커피89,커피89,"광주광역시 북구 북문대로 161, 1층 (운암동)",,,
restaurant,,광주전남대후문점SUBWAY,광주전남대후문점SUBWAY,"광주광역시 북구 우치로 124, 1층 (용봉동)",,,
restaurant,,씨크릿치킨비비큐,씨크릿치킨비비큐,"광주광역시 북구 대천로 140-7, 롯데슈퍼 문흥점 1층 (문흥동)",02-3403-9182,,chicken
restaurant,,명랑쌀핫도그,명랑쌀핫도그,"광주광역시 북구 용봉택지로 38 (용봉동, 1층)",,,
restaurant,,쉼터가즈아,쉼터가즈아,"광주광역시 북구 서하로 182, 1층 (오치동)",,,
restaurant,,홍루이젠광주용봉점,홍루이젠광주용봉점,"광주광역시 북구 설죽로202번길 90, 1층 (용봉동)",062-525-5582,,
restaurant,,빵굽는카페,빵굽는카페,"광주광역시 북구 우치로100번길 84 (문흥동, 1층)",,,
restaurant,,롯데슈퍼문흥점,롯데슈퍼문흥점,"광주광역시 북구 대천로 140-7, 1층 (문흥동)",062-267-6800,,
restaurant,,"해오름,사흘","해오름,사흘","광주광역시 북구 양산택지로 108, 1층 (본촌동)",,,
restaurant,,월드킹(두암점),월드킹(두암점),"광주광역시 북구 삼정로3번길 21, 1층 (두암동)",,,
