위도,경도,ref,light:count,addr:subdistrict,addr:hamlet,phone,operator,operator:type,source:date,highway,support,light_method,light:lit,light:shape,light:tilt
37.6110878,126.7302856,746-11,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14347
37.61089325,126.7304153,746-12,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14348
37.61062241,126.7302475,746-13,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14349
37.61040878,126.7301254,746-14,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14350
37.61017227,126.7300262,746-15,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14351
37.60979462,126.7299194,746-16,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14352
37.60934448,126.7298813,746-17,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14353
37.60909271,126.7298813,746-18,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14354
37.60879517,126.7299194,746-19,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14355
37.61206818,126.7267151,746-2,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14356
37.60848618,126.7300034,746-20,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14357
37.60820389,126.7301254,746-21,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14358
37.60788345,126.7302551,746-22,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14359
37.60754013,126.7304077,746-23,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14360
37.60726929,126.7305679,746-24,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14361
37.60702896,126.7306824,746-25,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14362
37.6068306,126.7305222,746-26,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14363
37.60681152,126.7302017,746-27,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14364
37.60684967,126.7299194,746-28,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14365
37.60692596,126.7296371,746-29,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14366
37.61205673,126.7271194,746-3,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14367
37.60698318,126.7293854,746-30,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14368
37.60702896,126.7291031,746-31,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14369
37.60678101,126.729187,746-32,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14370
37.60671234,126.7295151,746-33,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14371
37.60665131,126.7297897,746-34,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14372
37.60657883,126.7301559,746-35,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14373
37.60650253,126.7305679,746-36,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14374
37.60642242,126.7310104,746-37,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14375
37.60670853,126.7306824,746-38,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14376
37.6067276,126.7309341,746-39,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14377
37.61203003,126.7275009,746-4,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14378
37.61195755,126.7278214,746-5,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14379
37.61183167,126.7281799,746-6,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14380
37.61171341,126.7285461,746-7,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14381
37.61154556,126.7289505,746-8,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14382
37.61139679,126.729393,746-9,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14383
37.60992813,126.7332764,747-1,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14384
37.61073685,126.734581,747-10,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14385
37.61063385,126.7340317,747-11,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14386
37.61050797,126.7335815,747-12,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14387
37.61029816,126.7332916,747-13,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14388
37.61030579,126.7330399,747-14,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14389
37.61040115,126.7327423,747-15,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14390
37.610569,126.7322311,747-16,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14391
37.61066818,126.7319107,747-17,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14392
37.61084366,126.7314606,747-18,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14393
37.61100388,126.7310028,747-19,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14394
37.61021805,126.7334366,747-2,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14395
37.61117935,126.730896,747-20,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14396
37.61151886,126.7311096,747-21,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14397
37.611866,126.731308,747-22,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14398
37.61220169,126.731514,747-23,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14399
37.6125145,126.7317047,747-24,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14400
37.61044693,126.7338562,747-3,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14401
37.61054993,126.7344131,747-4,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14402
37.610672,126.7348709,747-5,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14403
37.61095047,126.7351532,747-6,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14404
37.61124039,126.735321,747-7,2,사우동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14405
37.6111908,126.7350998,747-8,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14406
37.61085129,126.7348938,747-9,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14407
37.61267853,126.7314453,748-1,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14408
37.61191177,126.7294846,748-10,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14409
37.61162186,126.7293701,748-11,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14410
37.61195755,126.7297745,748-12,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14411
37.61201859,126.7302704,748-13,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14412
37.61188889,126.7307205,748-14,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14413
37.61163712,126.7308578,748-15,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14414
37.6113205,126.7306824,748-16,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14415
37.61123276,126.7304077,748-17,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14416
37.61138535,126.7299042,748-18,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14417
37.61152267,126.7294846,748-19,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14418
37.61231995,126.7312469,748-2,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14419
37.61167526,126.7290039,748-20,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14420
37.61183167,126.7286453,748-21,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14421
37.61198425,126.7282257,748-22,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14422
37.61209869,126.7278976,748-23,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14423
37.61218643,126.7275543,748-24,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14424
37.61222839,126.7271194,748-25,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14425
37.61222458,126.7267151,748-26,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14426
37.61220932,126.7262802,748-27,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14427
37.61240768,126.7260513,748-28,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14428
37.61275864,126.7260666,748-29,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14429
37.61198425,126.7310562,748-3,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14430
37.61308289,126.7258911,748-30,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14431
37.61309814,126.7255859,748-31,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14432
37.61273956,126.7254562,748-32,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14433
37.61240387,126.7256699,748-33,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14434
37.61223602,126.7257996,748-34,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14435
37.61225128,126.7253723,748-35,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14436
37.61206818,126.7305756,748-4,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14437
37.61242676,126.7303162,748-5,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14438
37.61300278,126.7303619,748-6,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14439
37.61274338,126.7301941,748-7,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14440
37.61226654,126.7301483,748-8,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14441
37.61210632,126.7298355,748-9,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14442
37.60936737,126.7260132,749-1,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14443
37.60968018,126.7260056,749-2,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14444
37.61001968,126.7260132,749-3,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14445
37.61035919,126.7260132,749-4,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14446
37.61072922,126.7260208,749-5,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14447
37.6110878,126.7260284,749-6,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14448
37.61163712,126.7260437,749-7,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14449
37.60081584,126.7727658,Jan-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14450
37.60103607,126.772499,Feb-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14451
37.60131128,126.7727105,Mar-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14452
37.60159779,126.772939,Apr-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14453
37.60185069,126.7732666,May-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14454
37.60059835,126.7721154,Jun-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14455
37.60025105,126.7718956,Jul-75,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14456
37.61210251,126.7253571,750-1,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14457
37.61209488,126.725769,750-2,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14458
37.61175537,126.7258759,750-3,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14459
37.61121368,126.7258759,750-4,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14460
37.61081696,126.7258682,750-5,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14461
37.61043549,126.7258682,750-6,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14462
37.61014938,126.7258759,750-7,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14463
37.60981369,126.7258682,750-8,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14464
37.60948563,126.725853,750-9,2,풍무동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14465
37.59661865,126.7765121,751-1,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14466
37.59494019,126.779335,751-10,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14467
37.59482193,126.7795334,751-11,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14468
37.59470749,126.7797546,751-12,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14469
37.59454727,126.7799683,751-13,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14470
37.59443665,126.7801895,751-14,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14471
37.59429169,126.780426,751-15,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14472
37.5941391,126.7807236,751-16,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14473
37.59468079,126.7807999,751-17,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14474
37.59482193,126.780571,751-18,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14475
37.5949707,126.7802963,751-19,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14476
37.59645844,126.7767792,751-2,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14477
37.5951004,126.7800293,751-20,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14478
37.59519958,126.7797775,751-21,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14479
37.59525299,126.7795258,751-22,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14480
37.59539413,126.7792587,751-23,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14481
37.59555054,126.7790527,751-24,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14482
37.59569168,126.7788086,751-25,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14483
37.59592056,126.778389,751-26,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14484
37.59610748,126.7781067,751-27,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14485
37.59626389,126.7778625,751-28,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14486
37.59640884,126.7776108,751-29,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14487
37.59627151,126.7771072,751-3,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14488
37.59658432,126.7773209,751-30,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14489
37.59676743,126.7770538,751-31,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14490
37.59609222,126.7773895,751-4,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14491
37.59579086,126.7777481,751-5,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14492
37.59554672,126.7781372,751-6,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14493
37.5953598,126.7786255,751-7,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14494
37.59522629,126.7788467,751-8,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14495
37.59509277,126.7791061,751-9,1,고촌읍,신곡리,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14496
37.64241791,126.7106552,754-1,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14497
37.64063644,126.7083435,754-10,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14498
37.64048004,126.7079849,754-11,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14499
37.64036942,126.7077026,754-12,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14500
37.64024734,126.7073288,754-13,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14501
37.64014816,126.7069473,754-14,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14502
37.64005661,126.7066269,754-15,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14503
37.6399498,126.7062683,754-16,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14504
37.63979721,126.7057877,754-17,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14505
37.63966751,126.7052078,754-18,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14506
37.63928986,126.7038498,754-19,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14507
37.64219666,126.7104721,754-2,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14508
37.63905334,126.7028351,754-20,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14509
37.63874054,126.7020264,754-21,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14510
37.63949203,126.7047806,754-22,1,걸포동,,031-980-2796,김포시 도로관리과,government,2020-02-20,street_lamp,straight_mast,LED,dusk-dawn,cylindrical ,14511
