식당위도,식당경도,name,cuisine,takeaway,reservation,phone,addr:full,amenity,capacity,internet_access,access:disabled,website,source,source:date,addr:district,addr:street,addr:housenumber,addr:subdistrict,addr:unit,level,addr:door
34.4842676,126.2643355,이레식당,korean,yes,yes,+82 61 544 3670,,restaurant,64,no,yes,,공공데이터포털,2020-10-20 16:33,,철마길,4-1,진도읍,,,
34.4738194,126.2644311,해담,korean,yes,yes,+82 61 544 0034,,restaurant,,wlan,yes,,공공데이터포털,2020-11-05 12:02,,왕온로,141,진도읍,,,
34.4830571,126.2703731,명희식당,korean,yes,yes,+82 61 543 8600,,restaurant,24,wlan,,,공공데이터포털,2020-10-20 9:48,,동외3길,25,진도읍,,,
34.4838095,126.2654415,청호회관,,yes,yes,+82 61 544 6991,,restaurant,24,wlan,yes,,공공데이터포털,2020-10-13 17:31,,,,진도읍,,,
34.4796436,126.2664568,청해대복식당,korean,yes,yes,+82 61 544 9981,,restaurant,32,wlan,yes,,공공데이터포털,2020-10-16 16:51,,,,진도읍,,,
34.4784011,126.2647629,숯불구이 화우정,korean,yes,yes,+82 61 542 8877,,restaurant,20,wlan,yes,,공공데이터포털,2020-10-27 11:56,,,,진도읍,,,
34.4823957,126.2732726,우림,korean,yes,yes,+82 61 542 3333,,restaurant,64,wlan,,,공공데이터포털,2020-10-16 16:46,,,,진도읍,,,
34.4773379,126.2682978,횟집서우담,fish,yes,yes,+82 61 543 5900,,restaurant,50,wlan,yes,,공공데이터포털,2020-11-12 15:13,,,,진도읍,,,
34.4044403,126.3271795,갯마을횟집,fish,yes,yes,+82 61 544 1519,,restaurant,25,no,,,공공데이터포털,2020-11-24 15:22,,,,의신면,,,
34.4806751,126.2623386,제주촌갈비,,yes,yes,+82 61 544 4919,,restaurant,56,wlan,,,공공데이터포털,2020-10-15 11:27,,남동1길,40=8,진도읍,,,
34.4809635,126.2622299,산호복집,blowfish,yes,yes,+82 61 544 8383,,restaurant,72,wlan,,,공공데이터포털,2020-10-20 16:30,,남동1길,38,진도읍,,,
34.4791078,126.2640794,이조숯불갈비,,yes,yes,+82 61 544 8183,,restaurant,72,wlan,yes,,공공데이터포털,2020-10-27 12:01,,남문길,12-1,진도읍,,,
34.4648344,126.3023009,장어랑돼지랑,,yes,yes,+82 61 542 9233,,restaurant,36,wlan,yes,,공공데이터포털,2020-11-10 13:45,,운림산방로,269,의신면,,,
34.4764818,126.2641688,맛나식당,korean,yes,yes,+82 61 544 6171,,restaurant,52,wlan,yes,,공공데이터포털,2020-11-05 11:52,,남산로,124-1,진도읍,,,
34.4811688,126.2596077,묵은지,korean,yes,yes,+82 61 543 2242,,restaurant,8,wlan,yes,,공공데이터포털,2020-10-19 9:27,,남동1길,12-5,진도읍,,,
34.4804683,126.2653938,신호등회관,korean,yes,yes,+82 61 544 4449,,restaurant,80,wlan,yes,,공공데이터포털,2020-11-11 16:56,,남동1길,66,진도읍,,,
34.4805326,126.2618467,문화회타운,fish,yes,yes,+82 61 542 7788,,restaurant,60,wlan,,,공공데이터포털,2020-10-15 11:34,,남동1길,40-12,진도읍,,,
34.4796355,126.2664543,진도아리랑회센터,fish,yes,yes,+82 61 544 0587,,restaurant,64,wlan,yes,,공공데이터포털,2020-10-19 9:40,,쌍정1길,8-6,진도읍,,,
34.7150309,125.9361087,수국반점,,yes,yes,+82 61 275 1123,,restaurant,16,wlan,,,공공데이터포털,2021-01-12 15:43,,불섬길,85-5,도초면,,,
34.8568894,126.2495367,천사짜장짬뽕,,yes,yes,+82 61 271 9874,,restaurant,2,wlan,,,공공데이터포털,2020-11-04 15:24,,압해로,1587-3,압해읍,,,
35.0022425,126.1328977,보물섬,korean,yes,yes,+82 61 271 0631,,restaurant,,no,,,공공데이터포털,2020-11-13 14:17,,보물섬길,8,증도면,,,
34.8850318,126.0452561,솔식당,korean,yes,yes,+82 61 271 6200,,restaurant,11,no,,,공공데이터포털,2020-11-13 14:08,,구영2길,52-2,자은면,,,
35.0580292,126.2110807,신안가든,korean,yes,yes,+82 61 275 9545,,restaurant,14,no,,,공공데이터포털,2020-11-13 16:17,,해제지도로,1237-16,지도읍,,,
35.0599943,126.2069109,자매감자탕,korean,yes,yes,+82 61 262 2323,,restaurant,5,no,,,공공데이터포털,2020-11-13 14:18,,동촌길,2,지도읍,,,
34.8379811,126.1120857,소작촌식당,korean,yes,yes,+82 61 271 5988,,restaurant,11,wlan,,,공공데이터포털,2020-11-20 15:08,,중부로,1922,암태면,,,
34.8623334,126.3187905,정가네백반뷔페,korean,yes,yes,,,restaurant,,wlan,,,공공데이터포털,2020-11-05 9:22,,압해로,817-1,압해읍,,,
35.0526329,126.259118,오리촌,meat,yes,yes,+82 61 261 7890,,restaurant,,wlan,,,공공데이터포털,2020-11-05 10:21,,동천길,58-26,지도읍,,,
34.8287747,126.1122274,샨샤 ,,yes,yes,+82 61 271 1867,,restaurant,,wlan,,,공공데이터포털,2020-11-13 15:14,,장단고길,17-2,암태면,,,
35.0899769,126.0819429,보해반점,,yes,yes,+82 61 246 1310,,restaurant,,wlan,,,공공데이터포털,2020-11-13 14:15,,대광해수욕장길,18-4,임자면,,,
35.086287,126.1082979,우가,korean,yes,yes,+82 61 275 0799,,restaurant,,wlan,,,공공데이터포털,2020-11-13 14:14,,임자로,136-1,임자면,,,
34.6072128,126.0379296,중앙식당,korean,yes,yes,+82 61 275 4080,,restaurant,16,wlan,,,공공데이터포털,2020-11-05 9:55,,곰실길,11-10,하의면,,,
34.8281874,126.1137564,신도화정,korean,yes,yes,+82 61 261 2025,,restaurant,1,wlan,,,공공데이터포털,2020-11-05 13:38,,중부로,1809,암태면,,,
35.0868167,126.1073828,임자족발포차,,yes,yes,+82 61 275 8958,,restaurant,,no,,,공공데이터포털,2020-12-29 15:42,,임자로,150-8,임자면,,,
34.8880385,126.0415852,나주곰탕 쉼터카페,coffee_shop,yes,yes,+82 61 261 5373,,restaurant,,wlan,,,공공데이터포털,2020-11-04 16:29,,중부로,2961,자은면,,,
34.8487902,126.2278869,봉자네일번지,korean,yes,yes,+82 61 271 9540,,restaurant,,wlan,,,공공데이터포털,2020-11-04 16:08,,압해로,1844,압해읍,,,
34.8412387,126.3521846,꽃피는무화가,korean,yes,yes,+82 61 271 5552,,restaurant,,wlan,,,공공데이터포털,2020-10-21 14:14,,압해로,393-2,압해읍,,,
35.0980046,126.0533564,부일호횟집,fish,yes,yes,+82 61 261 1210,,restaurant,2,wlan,,,공공데이터포털,2020-11-05 9:31,,독우길,234,임자면,,,
34.8644097,126.3147698,낙지식당,korean,yes,yes,+82 61 271 0003,,restaurant,,wlan,,,공공데이터포털,2020-11-05 13:47,,압해로,859,압해면,,,
35.0590882,126.2109552,명승중화요리 ,,yes,yes,+82 61 275 5554,,restaurant,6,no,,,공공데이터포털,2020-11-13 14:44,,해제지도로,1241,지도읍,,,
35.045296,126.2039908,지도횟집,fish,yes,yes,+82 61 275 7119,,restaurant,,no,,,공공데이터포털,2020-11-13 14:18,,송도2길,47,지도읍,,,
35.0898533,126.0960677,대안반점,,yes,yes,+82 61 261 8288,,restaurant,2,wlan,,,공공데이터포털,2020-10-30 14:12,,임자로,262,임자면,,,
35.082234,126.1100387,마나,korean,yes,yes,+82 61 275 8006,,restaurant,,wlan,,,공공데이터포털,2020-10-27 10:33,,이흑암길,24-6,임자면,,,
34.7837987,126.1428344,뻘뚱,,yes,yes,+82 61 242 1294,,restaurant,6,wlan,,,공공데이터포털,2020-11-05 9:47,,탑목개길,163-1,팔금면,,,
34.8269617,126.1137244,이학회백반,korean,yes,yes,+82 61 271 6700,,restaurant,,wlan,,,공공데이터포털,2020-11-04 18:49,,중부로,1795,암태면,,,
34.8285764,126.1143667,신안맛집,korean,yes,yes,+82 61 271 3555,,restaurant,,wlan,,,공공데이터포털,2020-11-04 19:10,,중부로,1816,암태면,,,
35.0594411,126.2059252,소문난집,korean,yes,yes,+82 61 275 2230,,restaurant,20,no,,,공공데이터포털,2020-11-17 14:36,,서촌길,14,지도읍,,,
34.8779718,126.1450547,천사바다횟집,fish,yes,yes,+82 61 271 4242,,restaurant,,wlan,,,공공데이터포털,2020-11-04 12:17,,진작지길,227-17,암태면,,,
34.7189431,126.1196743,천사섬퍼플활어회타운,fish,yes,yes,+82 61 271 6552,,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:43,,소곡두리길,257-9,안좌면,,,
34.8616649,126.0530534,백길천사횟집,fish,yes,yes,+82 61 271 5100,,restaurant,20,wlan,,,공공데이터포털,2020-11-13 15:27,,자은서부1길,86-12,자은면,,,
34.8586674,126.2511876,한양왕갈비탕,,yes,yes,+82 61 271 9282,,restaurant,,wlan,,,공공데이터포털,2020-11-04 16:06,,압해로,1564,압해읍,,,
34.8475481,126.3451692,사랑가든,korean,yes,yes,+82 61 271 1403,,restaurant,3,wlan,,,공공데이터포털,2020-11-04 15:38,,압해로,493,압해읍,,,
34.8684672,126.3169448,헤밍웨이,international,yes,yes,+82 61 273 8020,,restaurant,,wlan,,,공공데이터포털,2020-11-05 11:49,,,,압해읍,,,
34.8484171,126.2280555,고깃배횟집,fish,yes,yes,+82 61 271 9182,,restaurant,6,wlan,,,공공데이터포털,2020-11-04 14:45,,압해로,1850,압해면,,,
35.0603767,126.2050886,한양,korean,yes,yes,+82 61 275 0022,,restaurant,19,wlan,,,공공데이터포털,2020-11-05 10:11,,서촌길,17-10,지도읍,,,
34.8578044,126.0656846,1004맛드림,korean,yes,yes,+82 61 271 7416,,restaurant,52,wlan,,,공공데이터포털,2020-10-19 14:06,,두봉길,10-50,자은면,,,
34.8580701,126.2316726,갯벌횟집,fish,yes,yes,+82 61 271 9810,,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:41,,대촌길,37-88,압해읍,,,
35.1025078,126.0733304,털보네식당,korean,yes,yes,+82 61 262 0010,,restaurant,5,wlan,,,공공데이터포털,2020-11-13 16:15,,대광해수욕장길,174,임자면,,,
34.8703226,125.9833006,분계여인송회식당,korean,yes,yes,+82 61 262 7780,,restaurant,,wlan,,,공공데이터포털,2020-11-06 15:34,,자은서부2길,631-31,자은면,,,
34.8913947,126.0404403,맛나제,korean,yes,yes,+82 61 271 6060,,restaurant,,wlan,,,공공데이터포털,2020-10-27 11:08,,중부로,3008,자은면,,,
34.8618798,126.1490275,천사대교횟집,fish,yes,yes,+82 61 271 7003,,restaurant,,wlan,,,공공데이터포털,2020-11-05 13:38,,박달로,84,암태면,,,
35.0453544,126.2028807,송도회타운3호점 ,fish,yes,yes,+82 61 275 5800,,restaurant,,no,,,공공데이터포털,2020-11-14 16:06,,송도2길,38,지도읍,,,
34.9376884,127.6975061,맛집,korean,yes,yes,+82 70 8872 1230,,restaurant,,wlan,,,공공데이터포털,2020-10-06 11:41,,오류5길,76,,,1,
34.9790434,127.5770255,서광쉼터,korean,yes,yes,+82 61 761 4245,,restaurant,16,wlan,yes,,공공데이터포털,2020-11-05 10:42,,매천로,731,광양읍,,,
34.9659624,127.718227,성도반점,,yes,yes,+82 61 792 4445,,restaurant,,wlan,,,공공데이터포털,2020-11-06 15:35,,금영로,179,,,2,
34.927606,127.6990602,광양닭곰탕,,yes,yes,+82 61 910 6095,,restaurant,8,wlan,,,공공데이터포털,2020-10-28 14:35,,항만13로,42-18,,,1,
34.9784225,127.578118,매화골토담,korean,yes,yes,+82 61 762 6243,,restaurant,,wlan,yes,,공공데이터포털,2020-11-04 16:37,,,,광양읍,,,
34.9402884,127.7319563,곰바우감자탕,korean,yes,yes,+82 61 799 1479,,restaurant,,no,,,공공데이터포털,2020-11-06 16:44,,폭포사랑길,99,,,,
34.9644092,127.7162976,대호돼지국밥,korean,yes,yes,+82 61 792 5291,,restaurant,100,wlan,,,공공데이터포털,2020-10-30 14:56,,영수길,63,,,,
34.9269897,127.6986084,더집밥,korean,yes,yes,+82 61 762 7997,,restaurant,,wlan,,,공공데이터포털,2020-10-07 13:20,,항만13로,27-16,,,1,
34.9766479,127.7169298,공단국밥,korean,yes,yes,+82 61 772 9488,,restaurant,45,wlan,,,공공데이터포털,2020-12-29 15:10,,신금산단4길,21,옥곡면,,,
34.9402854,127.7006083,중화요리이가,,yes,yes,+82 61 795 4987,,restaurant,8,no,,,공공데이터포털,2020-11-06 10:37,,동광1길,8,,,,
34.9445093,127.6972293,연경,,yes,yes,+82 61 794 0071,,restaurant,,wlan,yes,,공공데이터포털,2020-10-15 11:42,,불로로,163,,,,
34.9610225,127.7250527,장수관,,yes,yes,+82 61 793 4503,,restaurant,32,wlan,yes,,공공데이터포털,2020-10-14 11:18,,광포3길,49,,,,
34.9406609,127.6929081,모락,korean,yes,yes,+82 61 793 1189,,restaurant,,wlan,,,공공데이터포털,2020-10-15 10:09,,중동로,32,,,1,
34.9638642,127.5742592,광양 고려삼계탕,korean,yes,yes,+82 61 762 1561,,restaurant,56,wlan,,,공공데이터포털,2020-10-14 15:16,,,,광양읍,,,
34.9645318,127.5670215,명륜진사갈비 덕례점,,yes,yes,+82 61 762 2880,,restaurant,,wlan,,,공공데이터포털,2020-10-14 15:32,,,,광양읍,,,
34.9755427,127.6066718,시골밥상,korean,yes,yes,+82 61 763 8829,,restaurant,70,no,,,공공데이터포털,2020-11-02 10:14,,기두4길,11,광양읍,,,
34.9819141,127.5802229,아꼼,korean,yes,yes,,,restaurant,,wlan,,,공공데이터포털,2020-10-30 11:07,,,,광양읍,,,
34.9762528,127.5861841,향원,blowfish,yes,yes,+82 61 763 3021,,restaurant,80,no,,,공공데이터포털,2020-11-03 11:08,,,,광양읍,,,
34.569927,126.6068946,가장맛있는족발,,yes,yes,+82 61 537 5849,,restaurant,8,wlan,,,공공데이터포털,2020-10-20 14:20,,남부순환로,11,해남읍,,,
34.5732674,126.6035521,거담옹기설렁탕,korean,yes,yes,+82 61 533 0505,,restaurant,36,wlan,,,공공데이터포털,2020-10-14 14:47,,북부순환로,75,해남읍,,,
34.5677842,126.6079471,속풀이하는마을,korean,yes,yes,+82 61 536 6668,,restaurant,56,no,,,공공데이터포털,2020-10-13 14:57,,교육청길,49,해남읍,,,
34.5774359,126.5893109,구교리,korean,yes,yes,+82 61 535 0992,,restaurant,,wlan,,,공공데이터포털,2020-11-04 10:40,,북부순환로,215,해남읍,,,
34.694585,126.3635238,엄마밥상,korean,yes,yes,+82 61 533 3333,,restaurant,32,wlan,,,공공데이터포털,2020-10-19 11:22,,관광레저로,1745,산이면,,,
34.5737487,126.6013941,꽃님이네,korean,no,yes,+82 61 534 7400,,restaurant,24,no,,,공공데이터포털,2020-10-16 16:44,,북부순환로,96,해남읍,,,
34.5766591,126.4346992,사거리공룡식당,korean,yes,yes,+82 61 532 2024,,restaurant,24,no,,,공공데이터포털,2020-10-08 15:37,,공룡박물관길,80,황산면,,,
34.5748564,126.5972174,곤드레만드레,korean,yes,yes,+82 61 537 2020,,restaurant,,wlan,,,공공데이터포털,2020-10-26 10:48,,북부순환로,135,해남읍,,,
34.5623683,126.5884449,우리곰탕,,yes,yes,+82 61 534 3198,,restaurant,40,no,,,공공데이터포털,2020-10-21 17:07,,용머리길,28,해남읍,,,
34.5756638,126.5964333,중앙닭갈비,chicken,yes,yes,+82 61 532 2059,,restaurant,24,wlan,,,공공데이터포털,2020-10-26 11:14,,명문길,4,해남읍,,,
34.5785005,126.5930877,솥뚜껑삼겹살,,no,yes,+82 61 536 1516,,restaurant,60,wlan,,,공공데이터포털,2020-10-30 13:10,,구교2길,41,해남읍,,,
34.5926148,126.3129191,아름다운식당,korean,yes,yes,+82 61 533 1963,,restaurant,,wlan,,,공공데이터포털,2020-10-30 9:27,,명량로,155,문내면,,,
34.4160315,126.5917309,땅끝정인숙칼국수,korean,yes,yes,+82 61 536 0880,,restaurant,40,no,,,공공데이터포털,2020-12-29 16:07,,현산북평로,805,현산면,,,
34.4094357,126.6255854,김가네쉼터,korean,no,yes,+82 61 533 0906,,restaurant,,wlan,,,공공데이터포털,2020-10-28 9:50,,백도로,15,북평면,,,
34.698468,126.3439999,자연과사람들,korean,yes,yes,+82 61 533 9656,,restaurant,,wlan,,,공공데이터포털,2020-10-20 12:13,,영호길,68,화원면,,,
35.0572308,126.9903381,제주흑돈촌,,yes,yes,+82 61 372 7700,,restaurant,,wlan,,,공공데이터포털,2020-10-20 10:57,,만연로,18,화순읍,,,
35.040435,126.9630216,경복궁,,yes,yes,+82 61 371 2222,,restaurant,,no,,,공공데이터포털,2020-10-28 10:40,,학포로,2584-1,화순읍,,,
35.0672389,126.9923489,나주불고기,korean,yes,yes,+82 61 374 1982,,restaurant,,wlan,,,공공데이터포털,2020-10-21 14:44,,광덕로,251,화순읍,,,
35.060514,126.9947926,본가모밀25시,korean,yes,yes,+82 61 375 0383,,restaurant,,wlan,,,공공데이터포털,2020-11-18 13:57,,중앙로,121,화순읍,,,
35.0631293,126.9868177,바다양푼이동태탕,,yes,yes,+82 61 374 7254,,restaurant,,wlan,,,공공데이터포털,2020-10-23 12:36,,진각로,134-1,화순읍,,,
35.0601414,126.9885313,하나나주곰탕,,yes,yes,+82 61 375 1114,,restaurant,16,wlan,,,공공데이터포털,2020-10-20 11:17,,자치샘로,74,화순읍,,,
34.7074083,127.0899259,녹차장어가든,,yes,yes,+82 61 852 9595,,restaurant,,wlan,yes,,공공데이터포털,2020-10-08 17:32,,녹차로,619,회천면,,,
34.837523,127.4094199,옛날손짜장,,yes,yes,+82 61 857 8868,,restaurant,36,wlan,yes,,공공데이터포털,2020-11-04 17:02,,녹색로,6184,벌교읍,,,
34.7686588,127.0806075,보성맛집 부뚜막,korean,yes,yes,+82 61 852 6633,,restaurant,20,wlan,,,공공데이터포털,2020-10-26 17:09,,신흥길,16,보성읍,,,
34.7655587,127.0773011,암돼지한우암소전문 예당식육식당,beef,yes,yes,+82 61 852 3658,,restaurant,72,wlan,,,공공데이터포털,2020-10-24 9:32,,현충로,42-3,보성읍,,,
34.7640066,127.0748997,중화요리 하오츠,,yes,yes,+82 61 852 0708,,restaurant,,wlan,,,공공데이터포털,2020-10-23 17:17,,현충로,13,보성읍,,,
34.8934396,127.1323656,만리장성,,yes,yes,+82 61 852 1801,,restaurant,40,wlan,,,공공데이터포털,2020-10-29 11:56,,송재로,1830-4,복내면,,,
34.8439967,127.3464843,잉꼬식당,korean,yes,yes,+82 61 857 7950,,restaurant,8,no,,,공공데이터포털,2020-11-06 11:34,,시장2길,17,벌교읍,,,
34.8063382,127.2438857,조성식당,korean,yes,yes,+82 61 857 1331,,restaurant,28,wlan,,,공공데이터포털,2020-11-02 17:47,,조성로,79,조성면,,,
34.8457713,127.3442204,오리야,meat,yes,yes,+82 61 858 7001,,restaurant,28,no,,,공공데이터포털,2020-11-06 8:42,,시장1길,5-27,벌교읍,,,
34.8427251,127.344321,역전식당,korean,yes,yes,+82 61 857 2073,,restaurant,24,no,yes,,공공데이터포털,2020-11-06 14:15,,계성1길,3-1,벌교읍,,,
34.84735,127.3424165,고려회관,korean,yes,yes,+82 61 858 2959,,restaurant,64,wlan,,,공공데이터포털,2020-11-06 8:32,,채동선로,294,벌교읍,,,
34.765691,127.0748417,다인정,korean,yes,yes,+82 61 858 0763,,restaurant,40,wlan,,,공공데이터포털,2020-11-06 17:30,,갱맹골길,236-7,보성읍,,,
34.8526701,127.3363107,보성녹돈갈비,,yes,yes,+82 61 852 5201,,restaurant,24,wlan,,,공공데이터포털,2020-11-02 8:59,,조정래길,141-12,벌교읍,,,
34.6688711,127.0629903,우리식육식당,,no,yes,+82 61 853 8801,,restaurant,32,no,yes,,공공데이터포털,2020-10-29 9:45,,시장길,39,회천면,,,
34.8364321,127.4119831,두무포산장,korean,yes,yes,+82 61 857 9992,,restaurant,64,wlan,yes,,공공데이터포털,2020-11-04 16:58,,장호길,697-9,벌교읍,,,
34.8427639,127.3431719,벌교중화요리,,yes,yes,+82 61 858 0099,,restaurant,24,wlan,,,공공데이터포털,2020-11-01 9:52,,태백산맥길,5-1,벌교읍,,,
34.7782658,127.185343,일품관,korean,yes,yes,+82 61 852 1821,,restaurant,56,wlan,yes,,공공데이터포털,2020-11-06 12:03,,녹색로,3710,득량면,,,
34.8460662,127.3439982,머시기숯불구이,korean,yes,yes,+82 61 858 5525,,restaurant,24,no,,,공공데이터포털,2020-11-06 8:39,,채동선로,270,벌교읍,,,
34.8360298,127.3424192,흥성꼬막정식,korean,yes,yes,+82 61 857 6009,,restaurant,56,wlan,yes,,공공데이터포털,2020-11-01 9:43,,채동선로,135,벌교읍,,,
34.8074755,127.2476191,조성새재식당,korean,yes,yes,+82 61 857 9160,,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 17:13,,조성4길,6,조성면,,,
34.8464701,127.3432392,체리원,,yes,yes,+82 61 858 8580,,restaurant,40,wlan,,,공공데이터포털,2020-11-06 8:36,,채동선로,275,벌교읍,,,
34.6693301,127.0855707,풀하우스 횟집,fish,yes,yes,+82 61 852 5703,,restaurant,,no,,,공공데이터포털,2020-10-14 18:10,,남부관광로,2307,회천면,,,
34.7659072,127.0847624,신토불이가든,meat,yes,yes,+82 61 853 8081,,restaurant,76,wlan,,,공공데이터포털,2020-10-26 17:02,,봉화로,116,보성읍,,,
34.7682523,127.0822821,차이나연경,,yes,yes,+82 61 852 6998,,restaurant,16,wlan,,,공공데이터포털,2020-10-15 17:38,,신일길,3-18,보성읍,,,
34.7519634,127.061166,늘푸른산장 ,korean,yes,yes,+82 61 852 6027,,restaurant,48,wlan,,,공공데이터포털,2020-10-28 18:09,,일림로,1619,보성읍,,,
34.8369066,127.3426584,대천중화요리,,yes,yes,+82 61 857 8100,,restaurant,,wlan,yes,,공공데이터포털,2020-10-29 9:38,,채동선로,144,벌교읍,,,
34.8371527,127.3499956,칭하오,,yes,yes,+82 61 858 5882,,restaurant,,wlan,yes,,공공데이터포털,2020-10-29 9:07,,녹색로,5580,벌교읍,,,
34.7658118,127.0838745,덕산식당,korean,yes,yes,+82 61 852 3374,,restaurant,20,wlan,,,공공데이터포털,2020-11-16 10:43,,봉화로,106,보성읍,,,
34.8526175,127.3374038,도야족발보쌈,,yes,yes,+82 61 857 0006,,restaurant,28,wlan,yes,,공공데이터포털,2020-12-24 11:55,,조정래길,150,벌교읍,,,
34.6628974,127.0725197,남태평양횟집,fish,yes,yes,+82 61 852 5850,,restaurant,,wlan,,,공공데이터포털,2020-10-29 9:50,,남부관광로,2148,회천면,,,
34.8369507,127.4119772,호동맛집가든,korean,yes,yes,+82 61 857 6168,,restaurant,56,wlan,yes,,공공데이터포털,2020-10-29 9:15,,장호길,691,벌교읍,,,
34.7690684,127.0794807,청정횟집,fish,yes,yes,+82 61 853 2548,,restaurant,64,wlan,,,공공데이터포털,2020-10-23 17:15,,신흥길,25,보성읍,,,
34.8425821,127.3432103,원조홍교꼬막회관,korean,yes,yes,+82 61 857 1035,,restaurant,4,wlan,,,공공데이터포털,2020-11-01 9:55,,태백산맥길,3,벌교읍,,,
34.6668803,127.0837145,율포회센터,fish,no,yes,+82 61 852 7778,,restaurant,48,wlan,,,공공데이터포털,2020-11-13 14:53,,남부관광로,2272,회천면,,,
34.6704649,127.0867153,만리회관,,yes,yes,+82 61 852 8025,,restaurant,120,no,yes,,공공데이터포털,2020-10-15 8:46,,우암길,4,회천면,,,
34.4770043,126.2636355,우나라돈세상,,yes,yes,+82 61 544 7022,,restaurant,44,wlan,yes,,공공데이터포털,2020-10-19 16:35,,남산로,129,진도읍,,,
34.4093995,126.1919523,다온식당,korean,yes,yes,+82 61 543 3303,,restaurant,48,wlan,yes,,공공데이터포털,2020-10-20 9:49,,십일시길,35,임회면,,,
34.4773081,126.2636104,박가네 왕갈비,,yes,yes,+82 61 544 7472,,restaurant,36,wlan,,,공공데이터포털,2020-10-19 16:08,,남산로,133,진도읍,,,
35.2814595,127.293785,신포우리만두,chinese,yes,yes,+82 61 363 6677,,restaurant,3,no,,,공공데이터포털,2020-11-05 11:14,,읍내11길,8,곡성읍,,,
35.1616816,127.3394654,광주가든,korean,no,yes,+82 61 363 6700,,restaurant,,no,,,공공데이터포털,2020-11-06 10:57,,대황강로,1071,죽곡면,,,
35.2828225,127.2994744,삼기국밥,korean,no,yes,+82 61 363 0424,,restaurant,,no,,,공공데이터포털,2020-11-02 21:37,,읍내22길,9-1,곡성읍,,,
35.1311697,127.25504,우거지품은순대국우품포차 곡성점,,yes,yes,+82 61 363 3403,,restaurant,,no,,,공공데이터포털,2020-11-06 10:50,,강변로,13-1,석곡면,,,
35.1276765,127.2969421,자네왓능가,korean,no,yes,+82 61 362 3242,,restaurant,20,no,,,공공데이터포털,2020-11-06 10:36,,강변로,477,목사동면,,,
35.2818175,127.2935377,큰손탕집,korean,no,yes,+82 61 363 5118,,restaurant,,no,,,공공데이터포털,2020-11-02 22:01,,읍내17길,11,곡성읍,,,
35.2683762,127.3155515,만수가든,korean,no,yes,+82 61 363 8808,,restaurant,20,no,,,공공데이터포털,2020-11-06 10:53,,오죽로,2072,오곡면,,,
35.1964061,127.3747305,곡성장어명가,,yes,yes,+82 61 363 4545,,restaurant,,no,,,공공데이터포털,2020-11-05 11:19,,섬진강로,1069,오곡면,,,
35.2791385,127.2965291,두목소머리국밥,korean,yes,yes,+82 61 363 9953,,restaurant,,no,,,공공데이터포털,2020-11-05 13:26,,곡성로,848,곡성읍,,,
35.2784894,127.2951673,은하원,,yes,yes,+82 61 363 1633,,restaurant,,no,,,공공데이터포털,2020-11-02 20:56,,곡성로,832,곡성읍,,,
35.2806308,127.2946813,뜨란채밥상,korean,no,yes,+82 61 363 8413,,restaurant,,no,,,공공데이터포털,2020-11-05 10:51,,중앙로,108-2,곡성읍,,,
35.2761065,127.2869383,김가네,korean,no,yes,+82 61 363 7403,,restaurant,,no,,,공공데이터포털,2020-11-02 22:07,,중앙로,18,곡성읍,,,
35.279284,127.2952562,대한수산물회판매장,fish,yes,yes,+82 61 363 4767,,restaurant,,no,,,공공데이터포털,2020-11-02 21:47,,읍내10길,17,곡성읍,,,
35.2991134,127.2035801,매월향,,yes,yes,+82 61 362 5580,,restaurant,,no,,,공공데이터포털,2020-11-10 9:52,,청계동로,1225,입면,,,
35.275507,127.135992,광명숯불구이,,yes,yes,+82 61 363 3161,,restaurant,21,no,,,공공데이터포털,2020-11-09 11:20,,리문5길,9,옥과면,,,
35.2807018,127.2999444,동막골식당,korean,no,yes,+82 61 362 1880,,restaurant,12,no,,,공공데이터포털,2020-11-02 21:20,,곡성로,882,곡성읍,,,
35.2760264,127.1343929,오뚜기회센터,fish,yes,yes,+82 61 363 8244,,restaurant,,no,,,공공데이터포털,2020-11-09 10:22,,옥과2길,3,옥과면,,,
35.1935435,127.3745654,소문난왕짬뽕,,yes,yes,+82 61 363 3881,,restaurant,,no,,,공공데이터포털,2020-11-06 13:11,,대황강로,1635,오곡면,,,
35.2271061,127.2274658,류정수옛날손짜장,,yes,yes,+82 61 362 5133,,restaurant,,no,,,공공데이터포털,2020-11-09 11:24,,곡순로,1237,삼기면,,,
35.3018996,127.2998803,미실란밥cafe반하다,chicken,no,yes,+82 61 363 6060,,restaurant,,wlan,,,공공데이터포털,2020-10-28 11:26,,섬진강로,2584,곡성읍,,,
35.2769337,127.2897877,유나네뼈다귀국밥,korean,yes,yes,+82 61 363 2882,,restaurant,8,no,,,공공데이터포털,2020-11-02 22:15,,학교로,3,곡성읍,,,
35.2286653,127.2254857,진미식당,korean,no,yes,+82 61 363 3688,,restaurant,,no,,,공공데이터포털,2020-11-09 11:18,,곡순로,1260,삼기면,,,
35.1888159,127.3693452,백운산장,korean,no,yes,+82 61 362 2890,,restaurant,15,no,,,공공데이터포털,2020-11-06 10:47,,대황강로,1563,오곡면,,,
