식당위도,식당경도,name,cuisine,takeaway,reservation,phone,addr:full,amenity,capacity,internet_access,access:disabled,website,source,source:date
34.5623683,126.5884449,우리곰탕,,yes,yes,061-534-3198,전라남도 해남군 해남읍 용머리길 28 ,restaurant,40,no,,,공공데이터포털,2020-10-21 17:07
34.5756638,126.5964333,중앙닭갈비,chicken,yes,yes,061-532-2059,전라남도 해남군 해남읍 명문길 4,restaurant,24,wlan,,,공공데이터포털,2020-10-26 11:14
34.5785005,126.5930877,솥뚜껑삼겹살,,no,yes,061-536-1516,전라남도 해남군 해남읍 구교2길 41 ,restaurant,60,wlan,,,공공데이터포털,2020-10-30 13:10
34.5926148,126.3129191,아름다운식당,korean,yes,yes,061-533-1963,전라남도 해남군 문내면 명량로 155 ,restaurant,,wlan,,,공공데이터포털,2020-10-30 9:27
34.4160315,126.5917309,땅끝정인숙칼국수,korean,yes,yes,061-536-0880,전라남도 해남군 현산면 현산북평로 805 ,restaurant,40,no,,,공공데이터포털,2020-12-29 16:07
34.4094357,126.6255854,김가네쉼터,korean,no,yes,061-533-0906,전라남도 해남군 북평면 백도로 15 ,restaurant,,wlan,,,공공데이터포털,2020-10-28 9:50
34.698468,126.3439999,자연과사람들,korean,yes,yes,061-533-9656,전라남도 해남군 화원면 영호길 68 ,restaurant,,wlan,,,공공데이터포털,2020-10-20 12:13
35.0572308,126.9903381,제주흑돈촌,,yes,yes,061-372-7700,전라남도 화순군 화순읍 만연로 18,restaurant,,wlan,,,공공데이터포털,2020-10-20 10:57
35.040435,126.9630216,경복궁,,yes,yes,061-371-2222,전라남도 화순군 화순읍 학포로 2584-1,restaurant,,no,,,공공데이터포털,2020-10-28 10:40
35.0672389,126.9923489,나주불고기,korean,yes,yes,061-374-1982,전라남도 화순군 화순읍 광덕로 251,restaurant,,wlan,,,공공데이터포털,2020-10-21 14:44
35.060514,126.9947926,본가모밀25시,korean,yes,yes,061-375-0383,전라남도 화순군 화순읍 중앙로 121,restaurant,,wlan,,,공공데이터포털,2020-11-18 13:57
35.0631293,126.9868177,바다양푼이동태탕,,yes,yes,061-374-7254,전라남도 화순군 화순읍 진각로 134-1,restaurant,,wlan,,,공공데이터포털,2020-10-23 12:36
35.0601414,126.9885313,하나나주곰탕,,yes,yes,061-375-1114,전라남도 화순군 화순읍 자치샘로 74,restaurant,16,wlan,,,공공데이터포털,2020-10-20 11:17
34.7074083,127.0899259,녹차장어가든,,yes,yes,061-852-9595,전라남도 보성군 회천면 녹차로 619,restaurant,,wlan,yes,,공공데이터포털,2020-10-08 17:32
34.837523,127.4094199,옛날손짜장,,yes,yes,061-857-8868,전라남도 보성군 벌교읍 녹색로 6184,restaurant,36,wlan,yes,,공공데이터포털,2020-11-04 17:02
34.7686588,127.0806075,보성맛집 부뚜막,korean,yes,yes,061-852-6633,전라남도 보성군 보성읍 신흥길 16,restaurant,20,wlan,,,공공데이터포털,2020-10-26 17:09
34.7655587,127.0773011,암돼지한우암소전문 예당식육식당,beef,yes,yes,061-852-3658,전라남도 보성군 보성읍 현충로 42-3,restaurant,72,wlan,,,공공데이터포털,2020-10-24 9:32
34.7640066,127.0748997,중화요리 하오츠,,yes,yes,061-852-0708,전라남도 보성군 보성읍 현충로 13,restaurant,,wlan,,,공공데이터포털,2020-10-23 17:17
34.8934396,127.1323656,만리장성,,yes,yes,061-852-1801,전라남도 보성군 복내면 송재로 1830-4,restaurant,40,wlan,,,공공데이터포털,2020-10-29 11:56
34.8439967,127.3464843,잉꼬식당,korean,yes,yes,061-857-7950,전라남도 보성군 벌교읍 시장2길 17,restaurant,8,no,,,공공데이터포털,2020-11-06 11:34
34.8063382,127.2438857,조성식당,korean,yes,yes,061-857-1331,전라남도 보성군 조성면 조성로 79,restaurant,28,wlan,,,공공데이터포털,2020-11-02 17:47
34.8457713,127.3442204,오리야,meat,yes,yes,061-858-7001,전라남도 보성군 벌교읍 시장1길 5-27,restaurant,28,no,,,공공데이터포털,2020-11-06 8:42
34.8427251,127.344321,역전식당,korean,yes,yes,061-857-2073,전라남도 보성군 벌교읍 계성1길 3-1,restaurant,24,no,yes,,공공데이터포털,2020-11-06 14:15
34.84735,127.3424165,고려회관,korean,yes,yes,061-858-2959,전라남도 보성군 벌교읍 채동선로 294,restaurant,64,wlan,,,공공데이터포털,2020-11-06 8:32
34.765691,127.0748417,다인정,korean,yes,yes,061-858-0763,전라남도 보성군 보성읍 갱맹골길 236-7,restaurant,40,wlan,,,공공데이터포털,2020-11-06 17:30
34.8526701,127.3363107,보성녹돈갈비,,yes,yes,061-852-5201,전라남도 보성군 벌교읍 조정래길 141-12,restaurant,24,wlan,,,공공데이터포털,2020-11-02 8:59
34.6688711,127.0629903,우리식육식당,,no,yes,061-853-8801,전라남도 보성군 회천면 시장길 39,restaurant,32,no,yes,,공공데이터포털,2020-10-29 9:45
34.8364321,127.4119831,두무포산장,korean,yes,yes,061-857-9992,전라남도 보성군 벌교읍 장호길 697-9,restaurant,64,wlan,yes,,공공데이터포털,2020-11-04 16:58
34.8427639,127.3431719,벌교중화요리,,yes,yes,061-858-0099,전라남도 보성군 벌교읍 태백산맥길 5-1,restaurant,24,wlan,,,공공데이터포털,2020-11-01 9:52
34.7782658,127.185343,일품관,korean,yes,yes,061-852-1821,전라남도 보성군 득량면 녹색로 3710,restaurant,56,wlan,yes,,공공데이터포털,2020-11-06 12:03
34.8460662,127.3439982,머시기숯불구이,korean,yes,yes,061-858-5525,전라남도 보성군 벌교읍 채동선로 270,restaurant,24,no,,,공공데이터포털,2020-11-06 8:39
34.8360298,127.3424192,흥성꼬막정식,korean,yes,yes,061-857-6009,전라남도 보성군 벌교읍 채동선로 135,restaurant,56,wlan,yes,,공공데이터포털,2020-11-01 9:43
34.8074755,127.2476191,조성새재식당,korean,yes,yes,061-857-9160,전라남도 보성군 조성면 조성4길 6,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 17:13
34.8464701,127.3432392,체리원,,yes,yes,061-858-8580,전라남도 보성군 벌교읍 채동선로 275,restaurant,40,wlan,,,공공데이터포털,2020-11-06 8:36
34.6693301,127.0855707,풀하우스 횟집,fish,yes,yes,061-852-5703,전라남도 보성군 회천면 남부관광로 2307,restaurant,,no,,,공공데이터포털,2020-10-14 18:10
34.7659072,127.0847624,신토불이가든,meat,yes,yes,061-853-8081,전라남도 보성군 보성읍 봉화로 116,restaurant,76,wlan,,,공공데이터포털,2020-10-26 17:02
34.7682523,127.0822821,차이나연경,,yes,yes,061-852-6998,전라남도 보성군 보성읍 신일길 3-18,restaurant,16,wlan,,,공공데이터포털,2020-10-15 17:38
34.7519634,127.061166,늘푸른산장 ,korean,yes,yes,061-852-6027,전라남도 보성군 보성읍 일림로 1619,restaurant,48,wlan,,,공공데이터포털,2020-10-28 18:09
34.8369066,127.3426584,대천중화요리,,yes,yes,061-857-8100,전라남도 보성군 벌교읍 채동선로 144,restaurant,,wlan,yes,,공공데이터포털,2020-10-29 9:38
34.8371527,127.3499956,칭하오,,yes,yes,061-858-5882,전라남도 보성군 벌교읍 녹색로 5580,restaurant,,wlan,yes,,공공데이터포털,2020-10-29 9:07
34.7658118,127.0838745,덕산식당,korean,yes,yes,061-852-3374,전라남도 보성군 보성읍 봉화로 106,restaurant,20,wlan,,,공공데이터포털,2020-11-16 10:43
34.8526175,127.3374038,도야족발보쌈,,yes,yes,061-857-0006,전라남도 보성군 벌교읍 조정래길 150,restaurant,28,wlan,yes,,공공데이터포털,2020-12-24 11:55
34.6628974,127.0725197,남태평양횟집,fish,yes,yes,061-852-5850,전라남도 보성군 회천면 남부관광로 2148,restaurant,,wlan,,,공공데이터포털,2020-10-29 9:50
34.8369507,127.4119772,호동맛집가든,korean,yes,yes,061-857-6168,전라남도 보성군 벌교읍 장호길 691,restaurant,56,wlan,yes,,공공데이터포털,2020-10-29 9:15
34.7690684,127.0794807,청정횟집,fish,yes,yes,061-853-2548,전라남도 보성군 보성읍 신흥길 25,restaurant,64,wlan,,,공공데이터포털,2020-10-23 17:15
34.8425821,127.3432103,원조홍교꼬막회관,korean,yes,yes,061-857-1035,전라남도 보성군 벌교읍 태백산맥길 3,restaurant,4,wlan,,,공공데이터포털,2020-11-01 9:55
34.6668803,127.0837145,율포회센터,fish,no,yes,061-852-7778,전라남도 보성군 회천면 남부관광로 2272,restaurant,48,wlan,,,공공데이터포털,2020-11-13 14:53
34.6704649,127.0867153,만리회관,,yes,yes,061-852-8025,전라남도 보성군 회천면 우암길 4,restaurant,120,no,yes,,공공데이터포털,2020-10-15 8:46
34.4770043,126.2636355,우나라돈세상,,yes,yes,061-544-7022,전라남도 진도군 진도읍 남산로129,restaurant,44,wlan,yes,,공공데이터포털,2020-10-19 16:35
34.4093995,126.1919523,다온식당,korean,yes,yes,061-543-3303,전라남도 진도군 임회면 십일시길35,restaurant,48,wlan,yes,,공공데이터포털,2020-10-20 9:49
34.4773081,126.2636104,박가네 왕갈비,,yes,yes,061-544-7472,전라남도 진도군 진도읍 남산로133,restaurant,36,wlan,,,공공데이터포털,2020-10-19 16:08
35.2814595,127.293785,신포우리만두,chinese,yes,yes,061-363-6677,전라남도 곡성군 곡성읍 읍내11길8,restaurant,3,no,,,공공데이터포털,2020-11-05 11:14
35.1616816,127.3394654,광주가든,korean,no,yes,061-363-6700,전라남도 곡성군 죽곡면 대황강로 1071,restaurant,,no,,,공공데이터포털,2020-11-06 10:57
35.2828225,127.2994744,삼기국밥,korean,no,yes,061-363-0424,전라남도 곡성군 곡성읍 읍내 22길 9 - 1,restaurant,,no,,,공공데이터포털,2020-11-02 21:37
35.1311697,127.25504,우거지품은순대국우품포차 곡성점,,yes,yes,061-363-3403,전라남도 곡성군 석곡면 강변로 13-1,restaurant,,no,,,공공데이터포털,2020-11-06 10:50
35.1276765,127.2969421,자네왓능가,korean,no,yes,061-362-3242,전라남도 곡성군 목사동면 강변로 477,restaurant,20,no,,,공공데이터포털,2020-11-06 10:36
35.2818175,127.2935377,큰손탕집,korean,no,yes,061-363-5118,전라남도 곡성군 곡성읍 읍내17길 11,restaurant,,no,,,공공데이터포털,2020-11-02 22:01
35.2683762,127.3155515,만수가든,korean,no,yes,061-363-8808,전라남도 곡성군 오곡면 오죽로 2072,restaurant,20,no,,,공공데이터포털,2020-11-06 10:53
35.1964061,127.3747305,곡성장어명가,,yes,yes,061-363-4545,전라남도 곡성군 오곡면 섬진강로 1069,restaurant,,no,,,공공데이터포털,2020-11-05 11:19
35.2791385,127.2965291,두목소머리국밥,korean,yes,yes,061-363-9953,전라남도 곡성군 곡성읍 곡성로 848,restaurant,,no,,,공공데이터포털,2020-11-05 13:26
35.2784894,127.2951673,은하원,,yes,yes,061-363-1633,전라남도 곡성군 곡성읍 곡성로 832,restaurant,,no,,,공공데이터포털,2020-11-02 20:56
35.2806308,127.2946813,뜨란채밥상,korean,no,yes,061-363-8413,전라남도 곡성군 곡성읍 중앙로 108-2,restaurant,,no,,,공공데이터포털,2020-11-05 10:51
35.2761065,127.2869383,김가네,korean,no,yes,061-363-7403,전라남도 곡성군 곡성읍 중앙로 18,restaurant,,no,,,공공데이터포털,2020-11-02 22:07
35.279284,127.2952562,대한수산물회판매장,fish,yes,yes,061-363-4767,전라남도 곡성군 곡성읍 읍내10길 17,restaurant,,no,,,공공데이터포털,2020-11-02 21:47
35.2991134,127.2035801,매월향,,yes,yes,061-362-5580,전라남도 곡성군 입면 청계동로 1225,restaurant,,no,,,공공데이터포털,2020-11-10 9:52
35.275507,127.135992,광명숯불구이,,yes,yes,061-363-3161,전라남도 곡성군 옥과면 리문5길 9,restaurant,21,no,,,공공데이터포털,2020-11-09 11:20
35.2807018,127.2999444,동막골식당,korean,no,yes,061-362-1880,전라남도 곡성군 곡성읍 곡성로 882,restaurant,12,no,,,공공데이터포털,2020-11-02 21:20
35.2760264,127.1343929,오뚜기회센터,fish,yes,yes,061-363-8244,전라남도 곡성군 옥과면 옥과 2길 3,restaurant,,no,,,공공데이터포털,2020-11-09 10:22
35.1935435,127.3745654,소문난왕짬뽕,,yes,yes,061-363-3881,전라남도 곡성군 오곡면 대황강로 1635,restaurant,,no,,,공공데이터포털,2020-11-06 13:11
35.2271061,127.2274658,류정수옛날손짜장,,yes,yes,061-362-5133,전라남도 곡성군 삼기면 곡순로 1237,restaurant,,no,,,공공데이터포털,2020-11-09 11:24
35.3018996,127.2998803,미실란밥cafe반하다,chicken,no,yes,061-363-6060,전라남도 곡성군 곡성읍 섬진강로 2584,restaurant,,wlan,,,공공데이터포털,2020-10-28 11:26
35.2769337,127.2897877,유나네뼈다귀국밥,korean,yes,yes,061-363-2882,전라남도 곡성군 곡성읍 학교로 3,restaurant,8,no,,,공공데이터포털,2020-11-02 22:15
35.2286653,127.2254857,진미식당,korean,no,yes,061-363-3688,전라남도 곡성군 삼기면 곡순로 1260,restaurant,,no,,,공공데이터포털,2020-11-09 11:18
35.1888159,127.3693452,백운산장,korean,no,yes,061-362-2890,전라남도 곡성군 오곡면 대황강로 1563,restaurant,15,no,,,공공데이터포털,2020-11-06 10:47
35.2815455,127.290619,본때,korean,yes,yes,061-363-4242,전라남도 곡성군 곡성읍 군청로 49,restaurant,26,no,,,공공데이터포털,2020-11-02 22:23
35.2768621,127.3071982,기차마을가든,korean,yes,yes,061-363-1103,전라남도 곡성군 오곡면 기차마을로 233,restaurant,,no,,,공공데이터포털,2020-11-05 11:01
35.2813508,127.2912475,청학회관,,yes,yes,061-363-5800,전라남도 곡성군 곡성읍 군청로 45,restaurant,,no,,,공공데이터포털,2020-11-02 21:29
35.1914041,127.3777216,모심정,korean,no,yes,061-362-7447,전라남도 곡성군 죽곡면 섬진강로 1005,restaurant,,no,,,공공데이터포털,2020-11-06 11:00
35.2742641,127.136485,아구먹구돼지먹구,korean,no,yes,061-363-9595,전라남도 곡성군 옥과면 리문5길 24,restaurant,,no,,,공공데이터포털,2020-11-10 10:19
35.2797685,127.2984376,순한한우명품관곡성축협,beef,yes,yes,061-362-3392,전라남도 곡성군 곡성읍 곡성로 856,restaurant,6,wlan,,,공공데이터포털,2020-10-28 11:16
35.2761848,127.308084,황금코다리곡성점,korean,yes,yes,061-363-0023,전라남도 곡성군 오곡면 기차마을로 217-4,restaurant,22,no,,,공공데이터포털,2020-11-06 9:48
35.1292334,127.253587,북경원,,yes,yes,061-362-3106,전라남도 곡성군 석곡면 석곡로 24,restaurant,12,no,,,공공데이터포털,2020-11-06 10:43
35.2787644,127.3029611,seumool,coffee_shop,yes,yes,061-363-2121,전라남도 곡성군 오곡면 승법길 20,restaurant,,no,,,공공데이터포털,2020-11-06 10:55
35.3008258,127.1816413,자농뜰방,chicken,yes,yes,,전라남도 곡성군 입면 입면로 417-5,restaurant,,no,,,공공데이터포털,2020-11-09 10:24
34.3172707,126.7456997,대박집,korean,yes,yes,061-555-3690,전라남도 완도군 완도읍 개포로62번길 9-10,restaurant,20,wlan,,,공공데이터포털,2020-11-12 14:52
34.3169414,126.7511001,빙그레국밥,korean,yes,yes,061-555-1618,전라남도 완도군 완도읍 개포로 7,restaurant,50,wlan,,,공공데이터포털,2020-10-29 10:11
34.3163714,126.752821,삼교리 동치미 막국수,noodle,yes,yes,061-555-0516,전라남도 완도군 완도읍 장보고대로 251,restaurant,,wlan,,,공공데이터포털,2020-11-11 10:03
34.323394,126.7478655,선옥이네,korean,yes,yes,061-554-1400,전라남도 완도군 완도읍 해변공원로 111,restaurant,50,wlan,,,공공데이터포털,2020-10-28 12:15
34.3064343,126.70916,달목성한정식,korean,yes,yes,061-554-8900,전라남도 완도군 완도읍 청해진서로549,restaurant,60,wlan,,,공공데이터포털,2020-11-16 9:48
34.3192815,126.7461534,청솔가든,korean,yes,yes,061-553-8830,전라남도 완도군 완도읍 장보고대로 174-2,restaurant,60,wlan,,,공공데이터포털,2020-11-16 9:35
34.986595,126.4768071,신라가든,korean,yes,yes,061-453-2705,"전라남도 무안군 무안읍 무안로 477, 1층",restaurant,,no,,,공공데이터포털,2020-11-03 11:32
34.9881355,126.477818,송현수산,fish,yes,yes,061-453-1345,"전라남도 무안군 무안읍 뻘낙지길 31-1, 1층",restaurant,24,no,,,공공데이터포털,2020-11-03 11:22
35.0503756,126.3798183,양정수산,fish,yes,yes,061-453-8233,"전라남도 무안군 현경면 봉월로 3, 1층",restaurant,16,wlan,,,공공데이터포털,2020-10-19 10:00
34.6150078,127.2746224,삼미식당,korean,yes,yes,,전라남도 고흥군 고흥읍 두원로 109-58,restaurant,,wlan,yes,,공공데이터포털,2020-10-16 17:40
35.2095684,127.4707786,광양참숯불고기,korean,yes,yes,061-782-1004,전라남도 구례군 구례읍 봉동길 30,restaurant,,wlan,yes,,공공데이터포털,2020-10-17 14:41
35.2101515,127.4700805,백련산방,korean,yes,yes,061-782-0405,전라남도 구례군 구례읍 5일시장작은길 20,restaurant,,wlan,yes,,공공데이터포털,2020-10-30 13:41
35.2428941,127.4876182,구례밀밭,korean,yes,yes,061-782-0781,전라남도 구례군 마산면 화엄사로 377-1,restaurant,,wlan,,,공공데이터포털,2020-10-29 10:49
34.5061982,127.2736443,월남쌈,vietnamese,no,yes,061-835-2464,전라남도 고흥군 도화면 더수연안길33,restaurant,8,wlan,yes,,공공데이터포털,2020-10-16 17:37
35.3144531,127.4387745,우리동네시골밥상,korean,yes,yes,061-781-8272,전라남도 구례군 산동면 원촌길 98,restaurant,,wlan,,,공공데이터포털,2020-10-12 14:57
34.4806751,126.2623386,쿡수,korean,yes,yes,061-544-5508,전라남도 진도군 진도읍 남동1길 40-8,restaurant,,wlan,,,공공데이터포털,2020-10-15 11:10
35.3222614,127.0006912,프로방스 스테이크 하우스,,yes,yes,061-383-7072,전라남도 담양군 담양읍 메타프로방스1길27,restaurant,,wlan,,,공공데이터포털,2020-12-29 15:28
35.3189546,127.4605363,태양식당,korean,yes,yes,061-783-5587,전라남도 구례군 산동면 관산구산길 1,restaurant,,wlan,,,공공데이터포털,2020-10-29 13:19
34.4814242,126.2593046,홍가네감자탕,korean,yes,yes,061-542-7337,전라남도 진도군 진도읍 남동1길 10,restaurant,56,wlan,,,공공데이터포털,2020-10-15 11:29
34.4802501,126.2667859,보배식당,korean,no,yes,061-544-3224,전라남도 진도군 진도읍 쌍정1길 8-3,restaurant,24,wlan,,,공공데이터포털,2020-10-16 15:12
34.4810999,126.2643283,이화맛집,korean,yes,yes,061-544-5688,전라남도 진도군 진도읍 남동1길 55,restaurant,12,wlan,,,공공데이터포털,2020-10-27 16:10
34.4657812,126.304663,운림뜨락,korean,yes,yes,061-544-8997,전라남도 진도군 의신면 사천길 93,restaurant,12,wlan,yes,,공공데이터포털,2020-10-12 16:57
34.944742,127.5009943,흥덕식당,korean,no,yes,061-744-9208,전라남도 순천시 역전광장3길 21 ,restaurant,16,wlan,,,공공데이터포털,2020-11-24 18:52
35.3218028,126.9892521,명성각,,yes,yes,061-383-9923,전라남도 담양군 담양읍 객사8길 20,restaurant,48,wlan,,,공공데이터포털,2020-11-10 10:26
34.9869335,127.4879718,일품명가,korean,yes,yes,,전라남도 순천시 중앙로 475,restaurant,,wlan,,,공공데이터포털,2020-11-03 11:08
34.9737052,127.4933194,한우곱창(용당점),beef,yes,yes,061-754-0707,전라남도 순천시 삼산로 103-9,restaurant,,wlan,yes,,공공데이터포털,2020-10-08 17:45
35.3268106,126.9882485,고기당,korean,yes,yes,061-381-5291,전라남도 담양군 담양읍 죽녹원로 145-1,restaurant,8,wlan,,,공공데이터포털,2020-10-16 10:29
35.3234776,126.9840818,승원식당,korean,yes,yes,061-383-0018,전라남도 담양군 담양읍 객사4길 39-2,restaurant,,wlan,,,공공데이터포털,2020-10-12 10:21
34.9351319,127.700156,만푸장횟집,fish,yes,yes,061-793-3181,전라남도 광양시 발섬6길 36 1층,restaurant,,wlan,,,공공데이터포털,2020-10-14 10:56
34.481124,126.2612818,자금성,,yes,yes,061-544-9557,전라남도 진도군 진도읍 남동1길 28,restaurant,40,wlan,,,공공데이터포털,2020-10-16 9:29
35.3264648,126.9879924,늘품나주곰탕,,yes,yes,061-382-3355,전라남도 담양군 담양읍 서원길 8,restaurant,,wlan,yes,,공공데이터포털,2020-10-12 17:06
35.3209466,126.9848477,심소머리국밥,korean,yes,yes,061-383-2887,전라남도 담양군 담양읍 객사4길 12-12,restaurant,80,wlan,yes,,공공데이터포털,2020-10-16 14:52
34.9332962,127.516679,순천복집,blowfish,yes,yes,061-722-8280,전라남도 순천시 팔마4길 5,restaurant,48,wlan,,,공공데이터포털,2020-10-15 16:28
35.2986679,126.9788761,흑염소의 향연,korean,yes,yes,061-382-3083,전라남도 담양군 담양읍 죽향대로 1038,restaurant,24,wlan,yes,,공공데이터포털,2020-10-12 17:30
34.9448739,127.493833,남도순수,korean,yes,yes,061-741-2131,전라남도 순천시 장평로 57,restaurant,,wlan,,,공공데이터포털,2020-10-13 11:17
35.2956102,126.8796878,한재골농원,korean,yes,yes,061-383-8070,전라남도 담양군 대전면 병풍로 395,restaurant,72,wlan,,,공공데이터포털,2020-10-13 8:55
34.6060938,127.2825547,아리랑산장어숯불구이,,yes,yes,,전라남도 고흥군 고흥읍 고흥로 1714,restaurant,16,no,,,공공데이터포털,2020-10-16 14:58
35.2994889,126.9780884,광일식당,korean,yes,yes,061-383-5700,전라남도 담양군 담양읍 신성길 2-4,restaurant,88,wlan,,,공공데이터포털,2020-11-03 11:18
35.2859218,126.8990229,고향식당,korean,yes,yes,061-382-5340,전라남도 담양군 대전면 추성1로 355,restaurant,,wlan,,,공공데이터포털,2020-10-12 17:52
35.2953085,126.8796199,구름모자,tea,no,yes,061-383-5567,전라남도 담양군 대전면 병풍로 391,restaurant,,wlan,,,공공데이터포털,2020-10-13 8:43
35.2806917,126.8927189,한재골한우마을,beef,yes,yes,061-381-8857,전라남도 담양군 대전면 병풍로 181,restaurant,52,wlan,yes,,공공데이터포털,2020-10-13 8:47
35.2904137,126.9174417,우미관,korean,yes,yes,061-381-1177,전라남도 담양군 대전면 추성1로 535,restaurant,,wlan,,,공공데이터포털,2020-10-13 9:07
35.2798868,126.8931991,수미가,korean,yes,yes,061-382-7055,전라남도 담양군 대전면 병풍로 169,restaurant,,wlan,yes,,공공데이터포털,2020-10-16 10:13
35.3200305,126.98168,한우명가,beef,no,yes,061-382-8969,전라남도 담양군 담양읍 추성로 1313,restaurant,12,wlan,,,공공데이터포털,2020-10-26 17:46
35.2434415,127.4882388,산나물밥상,korean,yes,yes,061-782-1356,전라남도 구례군 마산면 화엄사로 381,restaurant,20,wlan,yes,,공공데이터포털,2020-10-29 9:52
34.8103289,126.4752151,어랑섬,,yes,yes,061-277-7766,전라남도 무안군 삼향읍 남악5로60번길 35-9,restaurant,40,wlan,,,공공데이터포털,2020-11-10 13:30
35.3226587,126.9841506,청선정,korean,yes,yes,061-381-1599,전라남도 담양군 담양읍 객사2길24,restaurant,,wlan,,,공공데이터포털,2020-10-13 17:58
35.3389443,126.9417633,맛내골,korean,no,yes,061-382-9233,전라남도 담양군 월산면 담장로 341,restaurant,,wlan,,,공공데이터포털,2020-11-03 11:29
35.3028312,126.9295434,만남식당,korean,yes,yes,061-383-9770,전라남도 담양군 수북면 한수동로 576,restaurant,28,wlan,yes,,공공데이터포털,2020-10-13 16:40
35.3365953,126.9607224,담양골한우,beef,yes,yes,061-381-0333,전라남도 담양군 월산면 화방마산길 5-1,restaurant,,wlan,,,공공데이터포털,2020-10-16 10:29
35.3441461,126.9320755,일가무교동낙지,,yes,yes,061-381-7666,전라남도 담양군 월산면 담장로 450,restaurant,56,wlan,,,공공데이터포털,2020-10-13 17:07
35.3258589,126.9876906,금수한방숯불가든1호점,,yes,yes,061-382-3335,전라남도 담양군 담양읍 죽녹원로 133,restaurant,,wlan,yes,,공공데이터포털,2020-10-13 17:55
34.9583408,127.5297631,시호한우국밥,korean,yes,yes,061-727-4466,전라남도 순천시 조례연동길 30,restaurant,,wlan,,,공공데이터포털,2020-10-16 13:41
34.9450894,127.5010343,가마솥삼시세끼,korean,yes,yes,061-743-3131,전라남도 순천시 역전광장2길 5,restaurant,,wlan,,,공공데이터포털,2020-10-16 13:28
34.9598877,127.7253916,참숯불구이부광,korean,yes,yes,061-792-2496,전라남도 광양시 금영로 38-1,restaurant,16,no,yes,,공공데이터포털,2020-11-18 14:04
35.3074704,126.9858397,맛있는쉼터,korean,yes,yes,061-381-1377,전라남도 담양군 담양읍 무정로 54-1,restaurant,8,wlan,,,공공데이터포털,2020-10-14 12:23
35.3167862,126.9856676,백제회관,korean,yes,yes,061-381-1231,전라남도 담양군 담양읍 죽녹원로 21,restaurant,96,no,,,공공데이터포털,2020-10-14 12:53
35.3185876,126.9831617,초가식당,korean,yes,yes,061-381-2514,전라남도 담양군 담양읍 지침1길 11-33,restaurant,,no,,,공공데이터포털,2020-10-14 12:51
35.2231391,126.9717462,고서금화식당,korean,yes,yes,061-383-9282,전라남도 담양군 고서면 가사문학로 324-12,restaurant,,wlan,,,공공데이터포털,2020-10-14 17:19
34.7460362,126.4760238,삼호대구뽈찜전문점,korean,yes,yes,061-463-9990,전라남도 영암군 삼호읍 세가래2길 2-4,restaurant,36,no,,,공공데이터포털,2020-10-15 21:59
34.5237572,127.1369261,진미횟집,fish,yes,yes,061-842-3111,전라남도 고흥군 도양읍 비봉로 200,restaurant,,wlan,yes,,공공데이터포털,2020-12-29 15:07
35.2255913,126.9734243,송아식당,korean,yes,yes,061-383-3252,전라남도 담양군 고서면 원등1길 49-19,restaurant,36,wlan,,,공공데이터포털,2020-10-14 17:04
35.2220172,126.9730141,명가메밀향,korean,yes,yes,061-381-0907,전라남도 담양군 고서면 창평현로 184,restaurant,,wlan,,,공공데이터포털,2020-10-14 17:16
35.2081867,126.9857078,자연산민물,korean,yes,yes,061-383-3363,전라남도 담양군 고서면 고읍현길 26,restaurant,16,wlan,,,공공데이터포털,2020-10-14 17:32
34.8069585,126.4664115,남강회정식,fish,yes,yes,061-282-9274,"전라남도 무안군 삼향읍 남악로 267-27, 109호",restaurant,16,wlan,,,공공데이터포털,2020-10-15 9:30
35.2040075,126.9876966,시골집,korean,yes,yes,061-382-7371,전라남도 담양군 고서면 분향용대길 20-19,restaurant,16,wlan,,,공공데이터포털,2020-12-29 15:28
35.2248059,126.9803048,한국별관,meat,yes,yes,061-381-3814,전라남도 담양군 고서면 창평현로 257,restaurant,,wlan,,,공공데이터포털,2020-10-15 8:55
35.2229522,126.9625868,3福 삼계탕,korean,yes,yes,061-382-3397,전라남도 담양군 고서면 방죽안길 2-4,restaurant,,wlan,,,공공데이터포털,2020-10-15 9:10
35.2220769,126.9736,고서한우촌,beef,yes,yes,061-383-6264,전라남도 담양군 고서면 창평현로 190,restaurant,,wlan,,,공공데이터포털,2020-10-16 9:59
35.2338701,127.0116803,금순이네집,korean,yes,yes,061-383-6900,전라남도 담양군 창평면 의병로 77,restaurant,24,wlan,,,공공데이터포털,2020-10-15 9:34
35.2418382,127.0227091,명태골,korean,yes,yes,061-381-2111,전라남도 담양군 창평면 의병로 213,restaurant,,wlan,,,공공데이터포털,2020-10-15 9:40
34.9499329,127.6960186,다사랑오리탕,meat,yes,yes,,전라남도 광양시 중마로 322,restaurant,28,no,,,공공데이터포털,2020-10-15 11:03
34.945449,127.6978066,애정뼈감자탕,korean,yes,yes,,전라남도 광양시 중마중앙로 169-1,restaurant,40,wlan,,,공공데이터포털,2020-10-28 15:29
34.7761717,126.7219173,월출산산장,korean,yes,yes,061-473-4900,전라남도 영암군 영암읍 천황사로280-28,restaurant,,wlan,yes,,공공데이터포털,2020-10-21 14:01
34.9531115,127.5234631,금당뼈다귀감자탕,korean,yes,yes,061-722-3131,전라남도 순천시 장선배기길 11,restaurant,24,wlan,,,공공데이터포털,2020-10-15 14:40
