경도,위도,ref,name,name:en,name:ko,phone,highway,public_transport
35.21793968,126.8453474,3185,첨단우리은행,Cheomdan Woori Bank,첨단우리은행,+82 62 613 5700,bus_stop,platform
35.21918601,126.8373195,1142,첨단초교,Cheomdan Elementary School,첨단초교,+82 62 613 5700,bus_stop,platform
35.18233056,127.0132556,2357,전남교육연수원,Jeollanamdo Educational Training Institute,전남교육연수원,+82 62 613 5700,bus_stop,platform
35.15732778,126.6721056,2133,칠성,Chilseong,칠성,+82 62 613 5700,bus_stop,platform
35.25109444,126.9276139,2286,태령,Taeryeong,태령,+82 62 613 5700,bus_stop,platform
35.20090278,126.8100556,2627,신완마을,Sinwan village,신완마을,+82 62 613 5700,bus_stop,platform
35.23351389,127.0117139,1816,보평리,Bopyeong-li,보평리,+82 62 613 5700,bus_stop,platform
35.0893098,126.856159,1929,복수,Boksu,복수,+82 62 613 5700,bus_stop,platform
35.18126389,126.73055,609,본량파출소,Bollyang Police Box,본량파출소,+82 62 613 5700,bus_stop,platform
35.15615,126.9367,1177,장원초교(동),Jangwon Elementary School (East),장원초교(동),+82 62 613 5700,bus_stop,platform
35.13008611,126.9108333,613,봉선1동행정복지센터,Bongseon 1(il)-dong Administration Welfare Center,봉선1동행정복지센터,+82 62 613 5700,bus_stop,platform
35.144835,126.844473,687,전남고입구,Jeonnam High School Entrance,전남고입구,+82 62 613 5700,bus_stop,platform
35.17648056,126.7119667,648,북성,Bukseong,북성,+82 62 613 5700,bus_stop,platform
35.15069224,126.9201438,1196,전남여고,Chonnam Girls' High School,전남여고,+82 62 613 5700,bus_stop,platform
35.12923611,126.9264194,781,우영아파트,Uyeong Apt,우영아파트,+82 62 613 5700,bus_stop,platform
35.14444618,126.9262193,1231,조선대,Chosun University,조선대,+82 62 613 5700,bus_stop,platform
35.1024826,126.939526,2355,주남,Junam,주남,+82 62 613 5700,bus_stop,platform
35.23098056,126.9559778,1903,주평,Jupyeong,주평,+82 62 613 5700,bus_stop,platform
35.15289167,126.7358889,1603,중방,Jungbang,중방,+82 62 613 5700,bus_stop,platform
35.18746504,126.8955327,1282,중외마을,Jungoe Village,중외마을,+82 62 613 5700,bus_stop,platform
35.22938297,126.8853948,1312,지산초교,Jisan Elementary School,지산초교,+82 62 613 5700,bus_stop,platform
35.2726601,126.833826,1326,진원면사무소,Jinwonmyeon Office,진원면사무소,+82 62 613 5700,bus_stop,platform
35.194885,126.841975,1186,진흥고,Jinheung High School,진흥고,+82 62 613 5700,bus_stop,platform
35.152471,126.906487,2773,천교,Cheongyo Bridge,천교,+82 62 613 5700,bus_stop,platform
35.21760184,126.8387799,1501,첨단라인아파트,Cheomdan Line Apt.,첨단라인아파트,+82 62 613 5700,bus_stop,platform
35.22570278,126.8527694,2605,첨단삼성전자,Cheomdan Samsung Electronics,첨단삼성전자,+82 62 613 5700,bus_stop,platform
35.21754167,126.8451472,3186,첨단우리은행,Cheomdan Woori Bank,첨단우리은행,+82 62 613 5700,bus_stop,platform
35.2211101,126.839813,582,첨단초교후문,Cheomdan Elementary School Back Gate,첨단초교후문,+82 62 613 5700,bus_stop,platform
35.14863304,126.9137508,1371,충장치안센터,Chungjang Police Patrol & Services Center,충장치안센터,+82 62 613 5700,bus_stop,platform
35.149429,126.916271,1377,518민주화운동기록관,518 Archives,518민주화운동기록관,+82 62 613 5700,bus_stop,platform
35.125157,126.819533,3343,신야촌입구,Sinyachon Entrance,신야촌입구,+82 62 613 5700,bus_stop,platform
35.21457292,126.8757216,1229,신용두,Sinyongdu,신용두,+82 62 613 5700,bus_stop,platform
35.166404,126.886153,601,광주기아챔피언스필드정문,Gwangju-Kia Champions Field  Main Gate,광주기아챔피언스필드정문,+82 62 613 5700,bus_stop,platform
35.17976944,126.7256667,606,본량삼거리,Bollyang Samgeori,본량삼거리,+82 62 613 5700,bus_stop,platform
35.1960201,126.682172,607,본량학생야영장,Bollyang Student Camping Site,본량학생야영장,+82 62 613 5700,bus_stop,platform
35.12793246,126.91011,407,봉선라인광장,Bongseon Line Gwangjang Apt.,봉선라인광장,+82 62 613 5700,bus_stop,platform
35.244154,126.915392,1880,영락공원입구,Yeongnak Cemetery Park Entrance,영락공원입구,+82 62 613 5700,bus_stop,platform
35.15007778,126.9056917,1036,우진아파트,Woojin Apt.,우진아파트,+82 62 613 5700,bus_stop,platform
35.174383,126.882369,2847,운암시장,Unam Market,운암시장,+82 62 613 5700,bus_stop,platform
35.17959546,126.8719727,2990,운암초교,Unam Elementary School,운암초교,+82 62 613 5700,bus_stop,platform
35.220664,126.741008,1148,원임곡,Wonimgok,원임곡,+82 62 613 5700,bus_stop,platform
35.13278889,126.8317833,1802,서창농협 벽진지점,Seochang Nonghyup Byeokjin Branch,서창농협 벽진지점,+82 62 613 5700,bus_stop,platform
35.2765,126.9564861,1840,봉산,Bongsan,봉산,+82 62 613 5700,bus_stop,platform
35.12781445,126.9104061,406,봉선라인광장,Bongseon Line Gwangjang Apt.,봉선라인광장,+82 62 613 5700,bus_stop,platform
35.21349444,126.7569583,2716,비시동,Bisidong,비시동,+82 62 613 5700,bus_stop,platform
35.13838436,126.667114,1631,우치,Uchi,우치,+82 62 613 5700,bus_stop,platform
35.18391447,126.8713408,1017,운암우미아파트,Unam Woomi Apt.,운암우미아파트,+82 62 613 5700,bus_stop,platform
35.150297,126.85656,1065,운천역,Uncheon Station,운천역,+82 62 613 5700,bus_stop,platform
35.218758,126.833374,1084,월계중,Wolgye Middle School,월계중,+82 62 613 5700,bus_stop,platform
35.14867778,126.7936167,1280,중앙초교,Jungang Elementary School,중앙초교,+82 62 613 5700,bus_stop,platform
35.20683583,126.8975518,1138,일곡초교,Ilgok Elementary School,일곡초교,+82 62 613 5700,bus_stop,platform
35.08670974,126.7725674,1706,창교,Changgyo,창교,+82 62 613 5700,bus_stop,platform
35.151356,126.785617,803,광산경찰서,Gwangsan Police Station,광산경찰서,+82 62 613 5700,bus_stop,platform
35.17184723,126.811977,1086,영천초교,Yeongcheon Elementary School,영천초교,+82 62 613 5700,bus_stop,platform
35.1754,126.9322917,527,문화아파트,Munhwa Apt.,문화아파트,+82 62 613 5700,bus_stop,platform
35.14246793,126.9029504,286,대성사거리,Daeseong Sageori,대성사거리,+82 62 613 5700,bus_stop,platform
35.09676111,126.8159917,1798,신용,Sinyong,신용,+82 62 613 5700,bus_stop,platform
35.15960556,126.7111194,2127,동백훈련장,Dongbaek Army Training Center ,동백훈련장,+82 62 613 5700,bus_stop,platform
35.05322222,126.8118444,2211,구소,Guso,구소,+82 62 613 5700,bus_stop,platform
35.286105,126.902182,2258,갑향리,Gaphyang-li,갑향리,+82 62 613 5700,bus_stop,platform
35.27758056,126.9361861,1848,정중리,Jeongjung-li,정중리,+82 62 613 5700,bus_stop,platform
35.03014444,126.8329917,1948,방축마을,Bangchuk Maeul,방축마을,+82 62 613 5700,bus_stop,platform
35.131854,126.850992,3542,만호마을,Manho Village,만호마을,+82 62 613 5700,bus_stop,platform
35.177155,126.878158,1059,운암벽산블루밍,Unam Byucksan Blooming Apt.,운암벽산블루밍,+82 62 613 5700,bus_stop,platform
35.16269474,126.6987774,3564,삼도동행정복지센터,Samdo-dong Administration Welfare Center,삼도동행정복지센터,+82 62 613 5700,bus_stop,platform
35.14774874,126.6911636,3571,광암복림,Gwangambokrim,광암복림,+82 62 613 5700,bus_stop,platform
35.114681,126.907519,3576,진월리채3차,Jinwol Riche 3rd Apt.,진월리채3차,+82 62 613 5700,bus_stop,platform
35.14663845,126.9220444,356,동구청,Dong-gu Office,동구청,+82 62 613 5700,bus_stop,platform
35.16610556,126.8706056,700,삼우아파트,Samwoo Apt.,삼우아파트,+82 62 613 5700,bus_stop,platform
35.171363,126.703045,481,가마,Gama ,가마,+82 62 613 5700,bus_stop,platform
35.08192089,126.8314424,1769,대촌한일베라체,Daechon Hanil Verace Apt.,대촌한일베라체,+82 62 613 5700,bus_stop,platform
35.24348611,126.8127611,1278,장성남중,Jangseong Nam Middle School,장성남중,+82 62 613 5700,bus_stop,platform
35.14860833,126.9134417,1369,충장치안센터,Chungjang Police Patrol & Services Center,충장치안센터,+82 62 613 5700,bus_stop,platform
35.1584652,126.8833063,864,신세계백화점,Shinsegae Department Store,신세계백화점,+82 62 613 5700,bus_stop,platform
35.14225964,126.795599,822,영광통,Yeonggwangtong,영광통,+82 62 613 5700,bus_stop,platform
35.243207,126.910541,1877,효령노인복지타운,Hyoyeong Senior Welfare Town,효령노인복지타운,+82 62 613 5700,bus_stop,platform
35.14770833,126.8848583,1552,유니버시아드힐스테이트,Universiade Hill State,유니버시아드힐스테이트,+82 62 613 5700,bus_stop,platform
35.20658056,126.9314139,3514,변전소,Electrical Substation,변전소,+82 62 613 5700,bus_stop,platform
35.17440439,126.9265041,503,무등도서관,Mudeung Library,무등도서관,+82 62 613 5700,bus_stop,platform
35.14987617,126.9096629,2772,광주공원,Gwangju Park,광주공원,+82 62 613 5700,bus_stop,platform
35.17513889,126.8640667,2989,동림교,Dongnimgyo Bridge,동림교,+82 62 613 5700,bus_stop,platform
35.202054,126.954186,1270,죽곡(남),Jukgok (South),죽곡(남),+82 62 613 5700,bus_stop,platform
35.132165,126.855588,3544,만호초교,Manho Elementary School,만호초교,+82 62 613 5700,bus_stop,platform
35.16053333,126.6961583,3566,양림마을,Yangnim Village,양림마을,+82 62 613 5700,bus_stop,platform
35.123048,126.915698,3573,봉선2동행정복지센터,Bongseon 2(i)-dong Administration Welfare Center,봉선2동행정복지센터,+82 62 613 5700,bus_stop,platform
35.146224,126.911796,3578,중앙대교(동),Jungangdaegyo Bridge (East),중앙대교(동),+82 62 613 5700,bus_stop,platform
35.21188056,126.8371472,655,산월초교입구,Sanwol Elementary School Entrance,산월초교입구,+82 62 613 5700,bus_stop,platform
35.15118406,126.886379,715,상공회의소,Chamber of Commerce & industry,상공회의소,+82 62 613 5700,bus_stop,platform
35.168626,126.890232,499,광주기아챔피언스필드,Gwangju-Kia Champions Field,광주기아챔피언스필드,+82 62 613 5700,bus_stop,platform
35.207289,126.770918,1330,창암,Changam,창암,+82 62 613 5700,bus_stop,platform
35.163467,126.887547,1158,임동한국아델리움2차,Im-dong Hankuk Adelium 2nd Apt.,임동한국아델리움2차,+82 62 613 5700,bus_stop,platform
35.027894,126.83298,3462,남평미래병원,Nampyeong Mirae Hospital,남평미래병원,+82 62 613 5700,bus_stop,platform
35.13815847,126.8771029,1242,염주체육관,Yeomju Sports Center,염주체육관,+82 62 613 5700,bus_stop,platform
35.14695278,126.7903,1463,소촌서라아파트,Sochon Seora Apt.,소촌서라아파트,+82 62 613 5700,bus_stop,platform
35.120566,126.780232,810,현대교통,Hyundai Transportation Co.,현대교통,+82 62 613 5700,bus_stop,platform
35.1513731,126.8676329,922,쌍촌역,Ssangchon Station,쌍촌역,+82 62 613 5700,bus_stop,platform
35.17118889,126.8093917,1091,월곡시장,Wolgok Market,월곡시장,+82 62 613 5700,bus_stop,platform
35.15453333,126.9695417,1539,화암,Hwaam,화암,+82 62 613 5700,bus_stop,platform
35.21115556,126.7885722,2093,진곡 서길,Jingok West Road,진곡 서길,+82 62 613 5700,bus_stop,platform
35.29384722,126.9349361,2249,나산리,Nasanli,나산리,+82 62 613 5700,bus_stop,platform
35.223638,126.658887,3454,인지,Inji,인지,+82 62 613 5700,bus_stop,platform
35.20514939,126.8363539,3337,수완동,Suwan-dong ,수완동,+82 62 613 5700,bus_stop,platform
35.25176111,126.9552,3524,송강정,Songgangjeong ,송강정,+82 62 613 5700,bus_stop,platform
35.27650833,126.9564111,3528,봉산,Bongsan,봉산,+82 62 613 5700,bus_stop,platform
35.18230879,126.8909523,3550,비엔날레전시관,Biennale Exhibition Hall,비엔날레전시관,+82 62 613 5700,bus_stop,platform
35.18171985,126.9371963,3553,각화중,Gakhwa Middle School,각화중,+82 62 613 5700,bus_stop,platform
35.16061389,126.69615,3567,양림마을,Yangnim Village,양림마을,+82 62 613 5700,bus_stop,platform
35.122937,126.915213,3574,봉선2동행정복지센터,Bongseon 2(i)-dong Administration Welfare Center,봉선2동행정복지센터,+82 62 613 5700,bus_stop,platform
35.188631,126.797436,3582,백제화학,Baekje Chemical,백제화학,+82 62 613 5700,bus_stop,platform
35.244251,126.886063,3593,용산마을,Yongsan Village,용산마을,+82 62 613 5700,bus_stop,platform
35.128086,126.847364,3597,무등교회,Mudeung Church,무등교회,+82 62 613 5700,bus_stop,platform
35.11965233,126.8324786,3610,세하동,Seha-dong,세하동,,bus_stop,platform
35.121133,126.714957,4153,쉬어가는집,Rest Go Gome,쉬어가는집,+82 62 613 5700,bus_stop,platform
35.157262,126.800523,3622,광주지방경찰청입구,Gwangju Metropolitan Police Agency Entrance,광주지방경찰청입구,+82 62 613 5700,bus_stop,platform
35.11472367,126.7491141,3627,무등도요,Mudeung Pottery,무등도요,+82 62 613 5700,bus_stop,platform
35.13943714,126.7588017,3632,라정시내버스,Rajeong Transportation Company,라정시내버스,+82 62 613 5700,bus_stop,platform
35.27026591,126.899644,3783,갈전,Galjeon,갈전,+82 62 613 5700,bus_stop,platform
35.19376,126.8152883,3642,장덕마을,Jangdeok Village,장덕마을,+82 62 613 5700,bus_stop,platform
35.199442,126.815331,3646,수완양우내안애,Suwan Yangwoo Naeanae Apt.,수완양우내안애,+82 62 613 5700,bus_stop,platform
35.16136212,126.8065409,3651,광산우산동행정복지센터,Gwangsan Usan-dong Administration Welfare Center,광산우산동행정복지센터,+82 62 613 5700,bus_stop,platform
35.20248,126.821961,3656,하완마을,Hawan Village,하완마을,+82 62 613 5700,bus_stop,platform
35.181727,126.8177,3665,수완중흥S-클래스 1차,Suwan Jungheung S-Class 1st Apt.,수완중흥S-클래스 1차,+82 62 613 5700,bus_stop,platform
35.14106,126.794431,4154,호산병원,Hosan Hospital,호산병원,+82 62 613 5700,bus_stop,platform
35.122515,126.86356,3692,운리초교입구,Ulli Elementary School Entrance,운리초교입구,+82 62 613 5700,bus_stop,platform
35.05089162,126.951139,4168,계소리2구,Gyesori District 2,계소리2구,+82 62 613 5700,bus_stop,platform
35.051671,126.939737,4172,도웅리1구,Dowoongri District 1,도웅리1구,+82 62 613 5700,bus_stop,platform
35.1165294,126.7550685,3749,금연삼거리,Geumyeon Samgeori,금연삼거리,+82 62 613 5700,bus_stop,platform
35.13741518,126.7722212,3757,에이팩스,APEX,에이팩스,+82 62 613 5700,bus_stop,platform
35.15165891,126.804936,3767,소촌남계길,Sochon Namgye-gil,소촌남계길,+82 62 613 5700,bus_stop,platform
35.1105883,126.9042885,3773,송화마을3단지,Songhwa Village Apt. Complex 3,송화마을3단지,+82 62 613 5700,bus_stop,platform
35.15020556,126.94485,3791,지산유원지,Jisan Recreation Area,지산유원지,+82 62 613 5700,bus_stop,platform
35.18805,126.8140383,3813,수완새한포유,Suwan Saehan ForYou Apt.,수완새한포유,+82 62 613 5700,bus_stop,platform
35.17245389,126.8019153,3848,산정초교,Sanjeong Elementary School,산정초교,+82 62 613 5700,bus_stop,platform
35.184235,126.817372,3851,광주농수산물유통센터(서),Agricultural Products Distribution Center (West),광주농수산물유통센터(서),+82 62 613 5700,bus_stop,platform
35.22075262,126.8234401,3785,비아119안전센터(북),Bia Fire House (North),비아119안전센터(북),+82 62 613 5700,bus_stop,platform
35.175958,126.798846,3830,하남2지구,Hanam District 2,하남2지구,+82 62 613 5700,bus_stop,platform
35.19113996,126.7940036,3835,하남공단체육공원,Hanam Industrial Complex Sports Park,하남공단체육공원,+82 62 613 5700,bus_stop,platform
35.19599735,126.8127942,3839,수완진흥더루벤스,Suwan Jinheung The Rubens Apt.,수완진흥더루벤스,+82 62 613 5700,bus_stop,platform
35.05995833,126.7901167,2214,유촌,Yuchon,유촌,+82 62 613 5700,bus_stop,platform
35.17434786,126.8002192,3846,다사로움1차아파트,Dasaroum 1st Apartment,다사로움1차아파트,+82 62 613 5700,bus_stop,platform
35.17441605,126.8000385,3847,다사로움1차아파트,Dasaroum 1st Apartment,다사로움1차아파트,+82 62 613 5700,bus_stop,platform
35.189247,126.83713,892,신창동우체국,Sinchang-dong Post Office,신창동우체국,+82 62 613 5700,bus_stop,platform
35.19542834,126.9359957,3601,도선사입구,Doseonsa Temple Entrance,도선사입구,+82 62 613 5700,bus_stop,platform
35.166522,126.863398,3605,칠성마을사거리,Chilseong Village Sageori,칠성마을사거리,+82 62 613 5700,bus_stop,platform
35.186401,126.837156,857,신가중,Shinga Middle School,신가중,+82 62 613 5700,bus_stop,platform
35.133896,126.789487,62,신동사거리,Sindong Sageori,신동사거리,+82 62 613 5700,bus_stop,platform
35.20146944,126.8101139,883,신완마을,Sinwan village,신완마을,+82 62 613 5700,bus_stop,platform
35.193925,126.8374972,897,신창중,Sinchang Middle School,신창중,+82 62 613 5700,bus_stop,platform
35.19756475,126.839632,900,신창초교,Sinchang Elementary School,신창초교,+82 62 613 5700,bus_stop,platform
35.15171272,126.8684517,920,쌍촌역,Ssangchon Station,쌍촌역,+82 62 613 5700,bus_stop,platform
35.1542785,126.9010212,936,양동시장역(북),Yangdong Market Station (North),양동시장역(북),+82 62 613 5700,bus_stop,platform
35.15594356,126.9020268,2775,양동시장역(천변),Yangdong Market Station (Riverside),양동시장역(천변),+82 62 613 5700,bus_stop,platform
35.03275278,126.9473556,950,역청공장,Bitumen Factory,역청공장,+82 62 613 5700,bus_stop,platform
35.19127148,126.9050315,981,오치1동행정복지센터,Ochi 1(il)-dong Administration Welfare Center,오치1동행정복지센터,+82 62 613 5700,bus_stop,platform
35.235586,126.894131,3156,용전사거리(남),Yongjeon Sageori (South),용전사거리(남),+82 62 613 5700,bus_stop,platform
35.22552,126.900908,1038,우치공원,Uchi Park,우치공원,+82 62 613 5700,bus_stop,platform
35.14639722,126.9871278,1082,무등산국립공원(원효사),Mudeungsan National Park (Wonhyosa Temple),무등산국립공원(원효사),+82 62 613 5700,bus_stop,platform
35.14840556,126.9049278,1117,월산치안센터,Wolsan Community Policing center,월산치안센터,+82 62 613 5700,bus_stop,platform
35.12410746,126.9086345,207,구남구청,Former Nam-gu Office,구남구청,+82 62 613 5700,bus_stop,platform
35.11279933,126.8459635,3775,매월동(동),Maewol-dong (East),매월동(동),+82 62 613 5700,bus_stop,platform
35.15286842,126.8806089,769,서석고,Seoseok High School,서석고,+82 62 613 5700,bus_stop,platform
35.162492,126.897635,1152,임동농협,Im-dong Nonghyup,임동농협,+82 62 613 5700,bus_stop,platform
35.191025,126.8090639,261,장덕농협,Jangdeok Nonghyup,장덕농협,+82 62 613 5700,bus_stop,platform
35.170201,126.904101,1211,전남대,Chonnam National University,전남대,+82 62 613 5700,bus_stop,platform
35.17175556,126.8981611,870,용봉2휴먼시아아파트,Yongbong 2 Humansia Apt,용봉2휴먼시아아파트,+82 62 613 5700,bus_stop,platform
35.15278611,126.7929889,1220,정광고입구,Jeonggwang High School Entrance,정광고입구,+82 62 613 5700,bus_stop,platform
35.24458611,126.7401583,1236,종산제입구,Jongsanje Entrance,종산제입구,+82 62 613 5700,bus_stop,platform
35.14635424,126.9109733,1276,중앙대교(서),Jungangdaegyo Bridge (West),중앙대교(서),+82 62 613 5700,bus_stop,platform
35.14766944,126.9356028,2981,지산2동행정복지센터,Jisan 2(i)-dong Administration Welfare Center,지산2동행정복지센터,+82 62 613 5700,bus_stop,platform
35.225554,126.882764,1315,호남권역재활병원,Honam Regional Rehabilitation Hospital,호남권역재활병원,+82 62 613 5700,bus_stop,platform
35.19522222,126.8414028,2986,진흥고,Jinheung High School,진흥고,+82 62 613 5700,bus_stop,platform
35.21498379,126.8348447,1343,첨단라인8차아파트,Cheomdan Line 8th Apt.,첨단라인8차아파트,+82 62 613 5700,bus_stop,platform
35.14458333,126.8605083,1372,치평중,Chipyong Middle School,치평중,+82 62 613 5700,bus_stop,platform
35.16830187,126.8942072,1382,태봉새마을금고,Taebong Community Credit Cooperative,태봉새마을금고,+82 62 613 5700,bus_stop,platform
35.12615556,126.7560469,2175,평동초교,Pyeongdong Elementary School,평동초교,+82 62 613 5700,bus_stop,platform
35.17297133,126.9173306,1408,평화맨션,Pyeonghwa Mansion Apt.,평화맨션,+82 62 613 5700,bus_stop,platform
35.12163056,126.8591194,3196,풍암사거리(서),Pungam Sageori (West),풍암사거리(서),+82 62 613 5700,bus_stop,platform
35.12100584,126.8811497,1444,풍암한국아파트,Pungam Hanguk Apt.,풍암한국아파트,+82 62 613 5700,bus_stop,platform
35.177831,126.804738,3432,하남홈플러스,Hanam Home Plus,하남홈플러스,+82 62 613 5700,bus_stop,platform
35.191857,126.669778,2104,학동(본량),Hak-dong (Bollyang),학동(본량),+82 62 613 5700,bus_stop,platform
35.13449619,126.9275192,1428,학동증심사입구역,Hak-dong/Jeungsimsa Temple Station,학동증심사입구역,+82 62 613 5700,bus_stop,platform
35.1571174,126.8693146,1438,한국병원,Hankook Hospital,한국병원,+82 62 613 5700,bus_stop,platform
35.12844,126.930521,1455,동구문화센터,Dong-gu Culture Center,동구문화센터,+82 62 613 5700,bus_stop,platform
35.120647,126.779828,1398,현대교통,Hyundai Transportation Co.,현대교통,+82 62 613 5700,bus_stop,platform
35.15104444,126.8632194,1493,서광주세무서,Seogwangju District Tax Office,서광주세무서,+82 62 613 5700,bus_stop,platform
35.06035833,126.9940944,1523,화순부영3차아파트,Hwasun booyoung 3rd Apt.,화순부영3차아파트,+82 62 613 5700,bus_stop,platform
35.13919444,126.8731694,1544,화정남초교,Hwajeong Nam Elementary School,화정남초교,+82 62 613 5700,bus_stop,platform
35.27193611,126.9376972,1847,황금리,Hwanggeum-li,황금리,+82 62 613 5700,bus_stop,platform
35.117484,126.858137,1729,서부농수산물도매시장,Seobu Agricultural & Marine Products Market,서부농수산물도매시장,+82 62 613 5700,bus_stop,platform
35.19533611,126.8767167,1471,해태제과,Haitai Confectionary & Foods,해태제과,+82 62 613 5700,bus_stop,platform
35.22503056,126.9917194,2229,연동(담양),Yeondong,연동(담양),+82 62 613 5700,bus_stop,platform
35.10822734,126.9051576,3888,진월남양휴튼,Jinwol Namyang Huton Apt.,진월남양휴튼,+82 62 613 5700,bus_stop,platform
35.2618,126.8448417,2083,작동,Jakdong,작동,+82 62 613 5700,bus_stop,platform
35.13026,126.894867,3440,호남삼육고,Honam Samyook High School,호남삼육고,+82 62 613 5700,bus_stop,platform
35.05650618,126.8164355,1777,신장,Sinjang,신장,+82 62 613 5700,bus_stop,platform
35.19906039,126.8382812,1505,신창호반아파트,Sinchang Hoban Apt.,신창호반아파트,+82 62 613 5700,bus_stop,platform
35.179553,126.961143,902,신촌 아랫길(4수원지),Sinchon Lower Road (Reservoir 4),신촌 아랫길(4수원지),+82 62 613 5700,bus_stop,platform
35.17656667,126.9336944,910,신흥맨션,Sinheung Mansion Apt.,신흥맨션,+82 62 613 5700,bus_stop,platform
35.15007134,126.8074125,924,아리랑고개,Arirang Pass,아리랑고개,+82 62 613 5700,bus_stop,platform
35.08663792,126.8750926,1925,양과동,Yanggwa-dong,양과동,+82 62 613 5700,bus_stop,platform
35.211978,126.872863,703,양산타운,Yangsan Town Apt.,양산타운,+82 62 613 5700,bus_stop,platform
35.25373611,126.9406056,1896,양지,Yangji,양지,+82 62 613 5700,bus_stop,platform
35.05865,126.8353778,2313,어전,Eojeon,어전,+82 62 613 5700,bus_stop,platform
35.12383056,126.7000667,1655,연동,Yeondong,연동,+82 62 613 5700,bus_stop,platform
35.26448333,126.9586139,2733,연동리,Yeondong-li,연동리,+82 62 613 5700,bus_stop,platform
35.19938333,126.8699111,3203,연제새한아파트,Yeonje Saehan Apt.,연제새한아파트,+82 62 613 5700,bus_stop,platform
35.13990132,126.8763769,970,염주주공,Yeomju Jugong Apt.,염주주공,+82 62 613 5700,bus_stop,platform
35.20028889,126.7951333,1178,오선동,Oseon-dong,오선동,+82 62 613 5700,bus_stop,platform
35.191131,126.674291,2063,옥산,Oksan,옥산,+82 62 613 5700,bus_stop,platform
35.12624926,126.7448467,1665,용곡입구,Yonggok Entrance,용곡입구,+82 62 613 5700,bus_stop,platform
35.18726389,126.8965667,1002,용봉주공,Yongbong Jugong Apt.,용봉주공,+82 62 613 5700,bus_stop,platform
35.18165544,126.8954595,1481,용봉현대3차아파트,Yongbong Hyundai 3rd Apt.,용봉현대3차아파트,+82 62 613 5700,bus_stop,platform
35.03429444,127.0135806,1012,용생,Yongsaeng,용생,+82 62 613 5700,bus_stop,platform
35.092109,126.958201,2691,용연정수장,Yongyeon Purification Plant,용연정수장,+82 62 613 5700,bus_stop,platform
35.21098376,126.9456794,1111,용호(북구),Yongho (Buk-gu),용호(북구),+82 62 613 5700,bus_stop,platform
35.17772328,126.8953695,3517,용봉모아아파트,Yongbong Moa Apt.,용봉모아아파트,+82 62 613 5700,bus_stop,platform
35.302101,126.930464,3468,수북사거리,Subuk 4-Way Junc,수북사거리,+82 62 613 5700,bus_stop,platform
35.19972426,126.8999936,135,국제고,Gukje High School,국제고,+82 62 613 5700,bus_stop,platform
35.21345278,126.8170667,274,한국단자공업,Korea Electric Termial,한국단자공업,+82 62 613 5700,bus_stop,platform
35.14924167,126.9434694,3531,지산유원지입구,Jisan Recreation Area Entrance,지산유원지입구,+82 62 613 5700,bus_stop,platform
35.19507843,126.8467027,2879,전남공고입구,Jeonnam Technical High School Entrance,전남공고입구,+82 62 613 5700,bus_stop,platform
35.206039,126.844488,1215,전자공고,Electronic Technical High School,전자공고,+82 62 613 5700,bus_stop,platform
35.18552222,126.7987889,3328,정우화학,Jeongwoo Eztech,정우화학,+82 62 613 5700,bus_stop,platform
35.207112,126.771008,2095,창암,Changam,창암,+82 62 613 5700,bus_stop,platform
35.21051667,126.7612556,1334,천동(광산구),Cheondong (Gwangsan-gu),천동(광산구),+82 62 613 5700,bus_stop,platform
35.21666111,126.8528972,428,첨단롯데마트,Cheomdan Lotte Mart,첨단롯데마트,+82 62 613 5700,bus_stop,platform
35.21003511,126.8515849,1509,첨단생활체육공원,Cheomdan Sports Park,첨단생활체육공원,+82 62 613 5700,bus_stop,platform
35.23873928,126.8625324,3438,첨단종점,Cheomdan Bus Terminal,첨단종점,+82 62 613 5700,bus_stop,platform
35.21146944,126.8486333,1498,첨단호반3차아파트,Cheomdan Hoban 3rd Apt.,첨단호반3차아파트,+82 62 613 5700,bus_stop,platform
35.15733874,126.6721458,1623,칠성,Chilseong,칠성,+82 62 613 5700,bus_stop,platform
35.26939722,126.9587361,1839,탄금리,Tangeum-li,탄금리,+82 62 613 5700,bus_stop,platform
35.15336944,126.9416444,881,신양파크호텔,Shinyang Park Hotel,신양파크호텔,+82 62 613 5700,bus_stop,platform
35.13892895,126.8957282,885,신우아파트,Sinu Apt.,신우아파트,+82 62 613 5700,bus_stop,platform
35.08921944,126.8559056,2310,복수,Boksu,복수,+82 62 613 5700,bus_stop,platform
35.17917778,126.7230333,2029,본량초교,Bollyang Elementary School,본량초교,+82 62 613 5700,bus_stop,platform
35.26646667,126.9614528,3466,봉산지서,Bongsan Police Box,봉산지서,+82 62 613 5700,bus_stop,platform
35.17341944,126.9138,642,북구청,Buk-gu Office,북구청,+82 62 613 5700,bus_stop,platform
35.16117192,126.8010397,846,우산시영2단지(서),Usan Siyeong Apt. Complex 2 (West),우산시영2단지(서),+82 62 613 5700,bus_stop,platform
35.11550556,126.8677083,1756,운리마을,Ulli Village ,운리마을,+82 62 613 5700,bus_stop,platform
35.18183583,126.8727248,1064,운암중,Unam Middle School,운암중,+82 62 613 5700,bus_stop,platform
35.22056389,126.7408694,2078,원임곡,Wonimgok,원임곡,+82 62 613 5700,bus_stop,platform
35.12439649,126.7077357,2163,월곡마을,Wolgok Village,월곡마을,+82 62 613 5700,bus_stop,platform
35.02795833,127.0344139,1328,찰동,Chaldong,찰동,+82 62 613 5700,bus_stop,platform
